Timestamp,Panel Voltage,Panel Current,Panel Power,TR,TL,BR,BL,Pan,Tilt
2022-07-16 02:19:14.726873,0.0,0.1,0.0,388,267,678,485,0.0,0.0
2022-07-16 02:19:14.820908,0.0,0.1,0.0,389,268,674,486,0.0,0.0
2022-07-16 02:19:14.918909,0.0,0.1,0.0,390,268,670,488,0.0,0.0
2022-07-16 02:19:15.013872,0.0,0.1,0.0,388,268,679,495,0.0,0.0
2022-07-16 02:19:15.110908,0.0,0.1,0.0,387,267,689,503,0.0,0.0
2022-07-16 02:19:15.205907,0.0,0.1,0.0,387,267,692,506,0.0,0.0
2022-07-16 02:19:15.303910,0.0,0.0,0.0,386,267,694,507,0.0,0.0
2022-07-16 02:19:15.397911,0.0,0.1,0.0,385,265,705,514,0.0,0.0
2022-07-16 02:19:15.493129,0.0,0.1,0.0,380,262,720,526,0.0,0.0
2022-07-16 02:19:15.590129,0.0,0.1,0.0,374,257,743,545,0.0,0.0
2022-07-16 02:19:15.685093,0.0,0.1,0.0,375,257,737,540,0.0,0.0
2022-07-16 02:19:15.783096,0.0,0.0,0.0,375,257,739,542,0.0,0.0
2022-07-16 02:19:15.877118,0.0,0.1,0.0,374,256,740,543,0.0,0.0
2022-07-16 02:19:15.972131,0.0,0.0,0.0,371,254,752,552,0.0,0.0
2022-07-16 02:19:16.070098,0.0,0.1,0.0,368,251,759,557,0.0,0.0
2022-07-16 02:19:16.164136,0.0,0.1,0.0,369,252,755,555,0.0,0.0
2022-07-16 02:19:16.262095,0.0,0.1,0.0,367,250,761,560,0.0,0.0
2022-07-16 02:19:16.357129,0.0,0.1,0.0,368,251,759,560,0.0,0.0
2022-07-16 02:19:16.454130,0.0,0.1,0.0,366,250,762,565,0.0,0.0
2022-07-16 02:19:16.549097,0.0,0.1,0.0,359,245,775,580,0.0,0.0
2022-07-16 02:19:16.644123,0.0,0.1,0.0,356,243,775,584,0.0,0.0
2022-07-16 02:19:16.741128,0.0,0.1,0.0,362,247,765,578,0.0,0.0
2022-07-16 02:19:16.836309,0.0,0.1,0.0,361,246,766,579,0.0,0.0
2022-07-16 02:19:16.934307,0.0,0.1,0.0,361,247,765,579,0.0,0.0
2022-07-16 02:19:17.028349,0.0,0.1,0.0,359,245,769,583,0.0,0.0
2022-07-16 02:19:17.123309,0.0,0.1,0.0,356,243,772,587,0.0,0.0
