Timestamp,Panel Voltage,Panel Current,Panel Power,TR,TL,BR,BL,Pan,Tilt
2022-07-16 01:29:31.615052,1.39,0.8,2.0,619,772,831,791,0.0,-60.0
2022-07-16 01:29:31.767027,1.39,0.8,2.0,621,772,831,789,0.0,-61.5
2022-07-16 01:29:31.918025,1.39,0.8,2.0,631,758,824,782,0.0,-63.0
2022-07-16 01:29:32.070058,1.38,0.8,2.0,655,789,810,770,0.0,-64.5
2022-07-16 01:29:32.167261,1.37,0.8,2.0,663,791,810,768,0.0,-64.5
2022-07-16 01:29:32.262263,1.36,0.8,2.0,663,792,810,769,0.0,-64.5
2022-07-16 01:29:32.356234,1.36,0.8,2.0,668,793,809,766,0.0,-64.5
2022-07-16 01:29:32.454270,1.36,0.9,2.0,681,796,808,762,0.0,-64.5
2022-07-16 01:29:32.549265,1.34,0.8,2.0,691,797,810,760,0.0,-64.5
2022-07-16 01:29:32.606268,1.34,0.8,2.0,687,797,811,762,0.0,-64.5
2022-07-16 01:29:32.663265,1.34,0.8,2.0,694,798,808,758,0.0,-64.5
2022-07-16 01:29:32.717263,1.35,0.8,2.0,705,801,806,752,0.0,-64.5
2022-07-16 01:29:32.774263,1.35,0.8,2.0,709,802,805,751,0.0,-64.5
2022-07-16 01:29:32.831230,1.34,0.8,2.0,708,803,805,751,0.0,-64.5
2022-07-16 01:29:32.885231,1.34,0.9,2.0,705,802,805,753,0.0,-64.5
2022-07-16 01:29:32.942267,1.35,0.8,2.0,706,804,803,752,0.0,-64.5
2022-07-16 01:29:32.999259,1.34,0.8,2.0,707,804,804,753,0.0,-64.5
2022-07-16 01:29:33.052263,1.34,0.8,2.0,705,804,803,754,0.0,-64.5
2022-07-16 01:29:33.110227,1.35,0.8,2.0,708,805,802,752,0.0,-64.5
2022-07-16 01:29:33.166266,1.35,0.8,2.0,713,806,801,749,0.0,-64.5
2022-07-16 01:29:33.220263,1.34,0.8,2.0,716,807,801,749,0.0,-64.5
2022-07-16 01:29:33.277263,1.34,0.9,2.0,714,806,802,749,0.0,-64.5
2022-07-16 01:29:33.331263,1.34,0.8,2.0,716,807,801,748,0.0,-64.5
2022-07-16 01:29:33.388263,1.34,0.9,2.0,720,808,800,747,0.0,-64.5
2022-07-16 01:29:33.445268,1.34,0.8,2.0,724,809,801,746,0.0,-64.5
2022-07-16 01:29:33.499263,1.34,0.8,2.0,724,809,801,746,0.0,-64.5
2022-07-16 01:29:33.556409,1.34,0.8,2.0,723,809,801,747,0.0,-64.5
2022-07-16 01:29:33.613406,1.34,0.8,2.0,725,809,801,746,0.0,-64.5
2022-07-16 01:29:33.667409,1.34,0.8,2.0,726,810,800,745,0.0,-64.5
2022-07-16 01:29:33.724403,1.34,0.8,2.0,726,810,800,745,0.0,-64.5
2022-07-16 01:29:33.781410,1.34,0.8,2.0,726,810,800,746,0.0,-64.5
2022-07-16 01:29:33.835405,1.34,0.8,2.0,725,811,799,746,0.0,-64.5
2022-07-16 01:29:33.892408,1.34,0.8,2.0,727,811,799,745,0.0,-64.5
2022-07-16 01:29:33.949411,1.34,0.8,2.0,727,812,798,746,0.0,-64.5
2022-07-16 01:29:34.003373,1.34,0.8,2.0,728,812,797,744,0.0,-64.5
2022-07-16 01:29:34.060406,1.34,0.8,2.0,730,814,797,744,0.0,-64.5
2022-07-16 01:29:34.117420,1.34,0.8,2.0,732,814,796,743,0.0,-64.5
2022-07-16 01:29:34.171405,1.34,0.8,2.0,734,815,796,742,0.0,-64.5
2022-07-16 01:29:34.228372,1.33,0.8,2.0,737,815,796,741,0.0,-64.5
2022-07-16 01:29:34.285409,1.33,0.8,2.0,738,815,796,741,0.0,-64.5
2022-07-16 01:29:34.338410,1.33,0.8,2.0,740,815,796,739,0.0,-64.5
2022-07-16 01:29:34.396373,1.32,0.8,2.0,743,815,799,739,0.0,-64.5
2022-07-16 01:29:34.452420,1.32,0.8,2.0,742,814,799,739,0.0,-64.5
2022-07-16 01:29:34.506419,1.32,0.8,2.0,741,814,800,740,0.0,-64.5
2022-07-16 01:29:34.563418,1.32,0.8,2.0,740,814,799,740,0.0,-64.5
2022-07-16 01:29:34.620418,1.32,0.8,2.0,741,815,799,740,0.0,-64.5
2022-07-16 01:29:34.674416,1.32,0.8,2.0,742,815,799,740,0.0,-64.5
2022-07-16 01:29:34.731416,1.32,0.8,2.0,743,815,799,739,0.0,-64.5
2022-07-16 01:29:34.788416,1.32,0.8,2.0,743,816,799,740,0.0,-64.5
2022-07-16 01:29:34.842416,1.32,0.8,2.0,744,816,799,740,0.0,-64.5
2022-07-16 01:29:34.899418,1.31,0.8,2.0,745,816,798,739,0.0,-64.5
2022-07-16 01:29:34.956419,1.31,0.8,2.0,744,816,799,741,0.0,-64.5
2022-07-16 01:29:35.010380,1.31,0.8,2.0,743,816,799,741,0.0,-64.5
2022-07-16 01:29:35.067423,1.32,0.8,2.0,742,816,798,742,0.0,-64.5
2022-07-16 01:29:35.121418,1.31,0.8,2.0,742,817,798,742,0.0,-64.5
2022-07-16 01:29:35.178433,1.32,0.8,2.0,739,817,796,743,0.0,-64.5
2022-07-16 01:29:35.235418,1.32,0.8,2.0,737,817,796,745,0.0,-64.5
2022-07-16 01:29:35.289381,1.32,0.8,2.0,735,817,795,746,0.0,-64.5
2022-07-16 01:29:35.346415,1.32,0.8,2.0,733,817,794,747,0.0,-64.5
2022-07-16 01:29:35.403419,1.32,0.8,2.0,733,818,793,748,0.0,-64.5
2022-07-16 01:29:35.457417,1.33,0.8,2.0,734,820,791,747,0.0,-64.5
2022-07-16 01:29:35.514419,1.33,0.8,2.0,735,820,790,747,0.0,-64.5
2022-07-16 01:29:35.571407,1.33,0.8,2.0,739,822,790,744,0.0,-64.5
2022-07-16 01:29:35.625416,1.33,0.8,2.0,743,823,789,742,0.0,-64.5
2022-07-16 01:29:35.682415,1.33,0.8,2.0,746,824,787,740,0.0,-64.5
2022-07-16 01:29:35.739416,1.33,0.8,2.0,748,825,787,740,0.0,-64.5
2022-07-16 01:29:35.792416,1.33,0.8,2.0,750,825,787,738,0.0,-64.5
2022-07-16 01:29:35.850383,1.33,0.8,2.0,748,825,786,739,0.0,-64.5
2022-07-16 01:29:35.907383,1.33,0.8,2.0,747,825,786,741,0.0,-64.5
2022-07-16 01:29:35.960668,1.34,0.8,2.0,747,825,786,740,0.0,-64.5
2022-07-16 01:29:36.017595,1.33,0.8,2.0,747,826,785,741,0.0,-64.5
2022-07-16 01:29:36.074626,1.34,0.8,2.0,747,826,784,740,0.0,-64.5
