0.097033,1.13,0.6,0.0
0.192034,1.13,0.7,0.0
0.285998,1.13,0.8,2.0
0.384033,1.13,0.7,0.0
0.479036,1.13,0.7,0.0
0.535998,1.12,0.7,0.0
0.593039,1.12,0.7,2.0
0.647033,1.12,0.7,0.0
0.703998,1.12,0.7,0.0
0.761033,1.12,0.7,0.0
0.814999,1.12,0.7,0.0
0.872038,1.12,0.7,0.0
0.925038,1.12,0.7,0.0
0.982,1.12,0.7,0.0
1.039082,1.11,0.7,0.0
1.093273,1.11,0.7,0.0
1.150271,1.1,0.7,0.0
1.207237,1.1,0.7,0.0
1.261234,1.1,0.8,2.0
1.318237,1.09,0.7,0.0
1.375269,1.09,0.7,0.0
1.429272,1.09,0.7,0.0
1.486276,1.08,0.6,0.0
1.543237,1.08,0.7,0.0
1.597269,1.08,0.6,0.0
1.654269,1.08,0.7,0.0
1.71127,1.08,0.7,0.0
1.764277,1.08,0.6,0.0
1.822237,1.07,0.6,0.0
1.878269,1.07,0.7,0.0
1.93227,1.07,0.7,0.0
1.98927,1.06,0.6,0.0
2.04327,1.06,0.7,0.0
2.10027,1.06,0.7,0.0
2.157269,1.06,0.7,0.0
2.211267,1.06,0.7,0.0
2.268269,1.06,0.7,0.0
2.325275,1.06,0.7,0.0
2.379274,1.05,0.7,0.0
2.43648,1.05,0.6,0.0
2.493444,1.05,0.7,0.0
2.547444,1.05,0.7,0.0
2.604479,1.05,0.6,0.0
2.661482,1.05,0.6,0.0
2.715479,1.04,0.6,0.0
2.772452,1.04,0.7,0.0
2.829484,1.04,0.6,0.0
2.882479,1.03,0.7,0.0
2.939479,1.02,0.6,0.0
2.996479,1.02,0.7,0.0
3.050446,1.02,0.6,0.0
3.107479,1.02,0.7,0.0
3.16149,1.0,0.6,0.0
3.218448,0.99,0.6,0.0
3.275447,0.99,0.6,0.0
3.329447,1.0,0.6,0.0
3.386483,1.0,0.7,0.0
3.443446,0.99,0.6,0.0
3.497445,0.98,0.6,0.0
3.554445,0.98,0.7,0.0
3.611444,0.98,0.6,0.0
3.665479,0.99,0.6,0.0
3.722653,0.99,0.6,0.0
3.779687,0.99,0.6,0.0
3.833654,0.98,0.6,0.0
3.890654,0.98,0.6,0.0
3.947688,0.98,0.6,0.0
4.000652,0.98,0.7,0.0
4.057652,0.98,0.6,0.0
4.114691,0.98,0.6,0.0
4.168687,0.99,0.7,0.0
4.225687,0.98,0.7,0.0
4.282655,0.98,0.6,0.0
4.33669,0.99,0.6,0.0
4.39369,0.99,0.6,0.0
4.447652,0.99,0.7,0.0
4.504654,0.98,0.6,0.0
4.561653,0.98,0.7,0.0
4.615689,0.97,0.6,0.0
4.672697,0.96,0.6,0.0
4.729689,0.96,0.6,0.0
4.78369,0.97,0.6,0.0
4.840653,0.98,0.6,0.0
4.897692,0.98,0.7,0.0
4.951689,0.97,0.6,0.0
5.008696,0.97,0.6,0.0
5.06569,0.97,0.7,0.0
5.119687,0.97,0.6,0.0
5.175901,0.96,0.7,0.0
5.232901,0.96,0.6,0.0
5.286866,0.96,0.6,0.0
5.343899,0.96,0.6,0.0
5.400898,0.96,0.6,0.0
5.454864,0.95,0.6,0.0
5.511899,0.95,0.6,0.0
5.565863,0.95,0.6,0.0
5.622866,0.95,0.6,0.0
5.679864,0.95,0.6,0.0
5.733864,0.95,0.6,0.0
5.790905,0.94,0.6,0.0
5.8479,0.91,0.6,0.0
5.901898,0.91,0.6,0.0
5.9589,0.91,0.5,0.0
6.015901,0.91,0.6,0.0
6.069899,0.91,0.6,0.0
6.126866,0.91,0.6,0.0
6.183903,0.91,0.6,0.0
6.237863,0.91,0.6,0.0
6.294866,0.9,0.5,0.0
6.351899,0.9,0.6,0.0
6.404899,0.9,0.6,0.0
6.461899,0.9,0.6,0.0
6.519102,0.9,0.6,0.0
6.573067,0.89,0.6,0.0
6.630104,0.89,0.6,0.0
6.6841,0.88,0.6,0.0
6.741102,0.89,0.5,0.0
6.798105,0.89,0.6,0.0
6.852066,0.89,0.6,0.0
6.909069,0.89,0.6,0.0
6.966104,0.89,0.5,0.0
7.0201,0.89,0.6,0.0
7.077101,0.89,0.6,0.0
7.134101,0.89,0.5,0.0
7.188103,0.89,0.6,0.0
7.245068,0.88,0.6,0.0
7.302106,0.88,0.6,0.0
7.355101,0.88,0.6,0.0
7.41213,0.87,0.5,0.0
7.469065,0.87,0.6,0.0
7.523065,0.87,0.5,0.0
7.580067,0.87,0.6,0.0
