Timestamp,Panel Voltage,Panel Current,Panel Power,TR,TL,BR,BL,Pan,Tilt
2022-07-16 02:25:36.928151,0.6,0.4,0.0,713,706,910,842,0.0,-60.0
2022-07-16 02:25:37.080148,0.6,0.4,0.0,713,706,909,842,0.0,-61.5
2022-07-16 02:25:37.232190,0.62,0.4,0.0,714,709,909,841,0.0,-63.0
2022-07-16 02:25:37.383189,0.65,0.4,0.0,717,716,907,838,0.0,-64.5
2022-07-16 02:25:37.538190,0.67,0.4,0.0,721,719,905,836,0.0,-66.0
2022-07-16 02:25:37.690189,0.67,0.4,0.0,721,724,904,836,0.0,-67.5
2022-07-16 02:25:37.841222,0.69,0.5,0.0,726,731,903,832,0.0,-69.0
2022-07-16 02:25:37.993222,0.71,0.5,0.0,730,740,902,831,0.0,-70.5
2022-07-16 02:25:38.144429,0.73,0.5,0.0,737,751,899,827,0.0,-72.0
2022-07-16 02:25:38.296431,0.73,0.5,0.0,744,759,897,824,0.0,-73.5
2022-07-16 02:25:38.447429,0.74,0.5,0.0,757,772,895,819,0.0,-75.0
2022-07-16 02:25:38.542396,0.74,0.5,0.0,761,778,894,818,0.0,-75.0
2022-07-16 02:25:38.640394,0.74,0.5,0.0,766,781,893,816,0.0,-75.0
2022-07-16 02:25:38.734429,0.74,0.5,0.0,764,781,893,816,0.0,-75.0
2022-07-16 02:25:38.832429,0.75,0.5,0.0,764,782,893,816,0.0,-75.0
2022-07-16 02:25:38.927396,0.75,0.5,0.0,762,782,893,817,0.0,-75.0
2022-07-16 02:25:38.984429,0.75,0.5,0.0,761,782,893,818,0.0,-75.0
2022-07-16 02:25:39.038396,0.75,0.5,0.0,762,782,893,818,0.0,-75.0
2022-07-16 02:25:39.095396,0.74,0.5,0.0,761,782,893,818,0.0,-75.0
2022-07-16 02:25:39.152397,0.75,0.5,0.0,761,782,893,818,0.0,-75.0
2022-07-16 02:25:39.205397,0.75,0.4,0.0,762,782,892,817,0.0,-75.0
2022-07-16 02:25:39.263396,0.75,0.5,0.0,761,783,892,818,0.0,-75.0
2022-07-16 02:25:39.319651,0.75,0.5,0.0,760,783,892,819,0.0,-75.0
2022-07-16 02:25:39.373616,0.75,0.5,0.0,760,783,892,819,0.0,-75.0
2022-07-16 02:25:39.430655,0.76,0.5,0.0,760,784,892,818,0.0,-75.0
2022-07-16 02:25:39.487657,0.75,0.5,0.0,760,784,892,818,0.0,-75.0
2022-07-16 02:25:39.541646,0.75,0.5,0.0,760,783,892,819,0.0,-75.0
2022-07-16 02:25:39.598617,0.75,0.5,0.0,760,783,892,818,0.0,-75.0
2022-07-16 02:25:39.655619,0.75,0.5,0.0,758,783,893,819,0.0,-75.0
2022-07-16 02:25:39.709620,0.75,0.5,0.0,759,782,892,819,0.0,-75.0
2022-07-16 02:25:39.766654,0.75,0.5,0.0,759,783,893,819,0.0,-75.0
2022-07-16 02:25:39.823618,0.75,0.5,0.0,758,782,892,820,0.0,-75.0
2022-07-16 02:25:39.877701,0.75,0.5,0.0,758,783,893,820,0.0,-75.0
2022-07-16 02:25:39.934680,0.75,0.5,0.0,758,782,892,819,0.0,-75.0
2022-07-16 02:25:39.991693,0.75,0.5,0.0,758,782,893,819,0.0,-75.0
2022-07-16 02:25:40.045660,0.75,0.5,0.0,758,783,892,819,0.0,-75.0
2022-07-16 02:25:40.102659,0.75,0.5,0.0,758,782,893,819,0.0,-75.0
2022-07-16 02:25:40.155692,0.75,0.5,0.0,759,783,893,819,0.0,-75.0
2022-07-16 02:25:40.213660,0.75,0.6,0.0,759,783,892,818,0.0,-75.0
2022-07-16 02:25:40.270660,0.75,0.5,0.0,759,783,892,818,0.0,-75.0
2022-07-16 02:25:40.323695,0.75,0.5,0.0,760,784,892,818,0.0,-75.0
2022-07-16 02:25:40.381659,0.76,0.5,0.0,760,784,893,818,0.0,-75.0
2022-07-16 02:25:40.438660,0.76,0.5,0.0,761,784,892,818,0.0,-75.0
2022-07-16 02:25:40.491693,0.76,0.5,0.0,761,785,892,817,0.0,-75.0
2022-07-16 02:25:40.548694,0.76,0.5,0.0,761,785,891,817,0.0,-75.0
2022-07-16 02:25:40.605660,0.77,0.5,0.0,762,786,892,817,0.0,-75.0
2022-07-16 02:25:40.659700,0.76,0.5,0.0,762,786,891,817,0.0,-75.0
2022-07-16 02:25:40.716693,0.76,0.5,0.0,761,785,892,818,0.0,-75.0
2022-07-16 02:25:40.773694,0.76,0.6,0.0,761,785,892,818,0.0,-75.0
2022-07-16 02:25:40.827672,0.76,0.5,0.0,762,785,892,817,0.0,-75.0
2022-07-16 02:25:40.884660,0.76,0.5,0.0,760,784,892,818,0.0,-75.0
2022-07-16 02:25:40.941694,0.75,0.5,0.0,760,784,893,819,0.0,-75.0
2022-07-16 02:25:40.995660,0.75,0.4,0.0,760,783,892,818,0.0,-75.0
2022-07-16 02:25:41.052700,0.76,0.5,0.0,762,785,892,817,0.0,-75.0
2022-07-16 02:25:41.109695,0.76,0.5,0.0,762,784,892,817,0.0,-75.0
2022-07-16 02:25:41.163660,0.76,0.5,0.0,763,785,892,816,0.0,-75.0
2022-07-16 02:25:41.221952,0.76,0.5,0.0,762,784,892,817,0.0,-75.0
2022-07-16 02:25:41.273858,0.76,0.5,0.0,764,785,892,816,0.0,-75.0
2022-07-16 02:25:41.331825,0.76,0.5,0.0,762,784,892,817,0.0,-75.0
2022-07-16 02:25:41.388825,0.76,0.5,0.0,761,784,892,818,0.0,-75.0
2022-07-16 02:25:41.441866,0.76,0.5,0.0,762,785,891,817,0.0,-75.0
2022-07-16 02:25:41.498823,0.76,0.5,0.0,765,787,891,815,0.0,-75.0
2022-07-16 02:25:41.555861,0.77,0.5,0.0,766,788,891,815,0.0,-75.0
2022-07-16 02:25:41.609823,0.76,0.5,0.0,767,789,891,815,0.0,-75.0
2022-07-16 02:25:41.666825,0.77,0.5,0.0,767,790,890,815,0.0,-75.0
2022-07-16 02:25:41.723858,0.77,0.5,0.0,768,791,890,814,0.0,-75.0
2022-07-16 02:25:41.777865,0.77,0.5,0.0,769,791,890,814,0.0,-75.0
2022-07-16 02:25:41.834827,0.77,0.5,0.0,768,792,890,815,0.0,-75.0
2022-07-16 02:25:41.891858,0.78,0.5,0.0,767,791,889,815,0.0,-75.0
2022-07-16 02:25:41.945859,0.78,0.5,0.0,768,793,889,815,0.0,-75.0
2022-07-16 02:25:42.002826,0.78,0.5,0.0,771,795,889,813,0.0,-75.0
2022-07-16 02:25:42.059825,0.77,0.5,0.0,773,796,889,812,0.0,-75.0
2022-07-16 02:25:42.113825,0.77,0.5,0.0,774,797,889,812,0.0,-75.0
2022-07-16 02:25:42.170825,0.77,0.5,0.0,773,797,888,812,0.0,-75.0
2022-07-16 02:25:42.227823,0.77,0.5,0.0,772,798,888,813,0.0,-75.0
2022-07-16 02:25:42.281825,0.78,0.5,0.0,772,799,887,813,0.0,-75.0
2022-07-16 02:25:42.338824,0.78,0.5,0.0,772,800,887,813,0.0,-75.0
2022-07-16 02:25:42.395858,0.78,0.5,0.0,770,800,887,813,0.0,-75.0
2022-07-16 02:25:42.449911,0.79,0.5,0.0,770,801,886,813,0.0,-75.0
2022-07-16 02:25:42.506868,0.79,0.5,0.0,770,801,887,814,0.0,-75.0
2022-07-16 02:25:42.559908,0.78,0.5,0.0,767,800,887,816,0.0,-75.0
2022-07-16 02:25:42.617875,0.79,0.5,0.0,766,801,886,816,0.0,-75.0
2022-07-16 02:25:42.674866,0.8,0.5,0.0,766,802,886,816,0.0,-75.0
2022-07-16 02:25:42.727901,0.8,0.5,0.0,768,803,885,815,0.0,-75.0
2022-07-16 02:25:42.784869,0.8,0.5,0.0,768,803,885,815,0.0,-75.0
2022-07-16 02:25:42.841866,0.8,0.6,0.0,767,803,886,815,0.0,-75.0
2022-07-16 02:25:42.895893,0.8,0.5,0.0,766,803,885,816,0.0,-75.0
2022-07-16 02:25:42.952909,0.8,0.5,0.0,765,803,886,817,0.0,-75.0
2022-07-16 02:25:43.009903,0.81,0.5,0.0,768,805,885,815,0.0,-75.0
2022-07-16 02:25:43.063901,0.81,0.5,0.0,771,806,884,814,0.0,-75.0
2022-07-16 02:25:43.120901,0.81,0.5,0.0,775,808,883,812,0.0,-75.0
2022-07-16 02:25:43.178130,0.82,0.5,0.0,781,811,882,810,0.0,-75.0
2022-07-16 02:25:43.232098,0.82,0.5,0.0,784,813,880,807,0.0,-75.0
2022-07-16 02:25:43.289132,0.82,0.5,0.0,784,813,881,807,0.0,-75.0
2022-07-16 02:25:43.346131,0.82,0.5,0.0,781,814,880,810,0.0,-75.0
2022-07-16 02:25:43.400098,0.81,0.5,0.0,779,815,880,812,0.0,-75.0
2022-07-16 02:25:43.457097,0.81,0.5,0.0,781,816,879,811,0.0,-75.0
2022-07-16 02:25:43.514096,0.82,0.5,0.0,783,817,879,809,0.0,-75.0
2022-07-16 02:25:43.568100,0.82,0.5,0.0,783,817,879,810,0.0,-75.0
2022-07-16 02:25:43.625098,0.82,0.6,0.0,783,817,878,809,0.0,-75.0
2022-07-16 02:25:43.678133,0.82,0.5,0.0,783,817,878,809,0.0,-75.0
2022-07-16 02:25:43.736098,0.82,0.5,0.0,782,818,878,810,0.0,-75.0
2022-07-16 02:25:43.793100,0.82,0.6,0.0,782,818,878,810,0.0,-75.0
