Timestamp,Panel Voltage,Panel Current,Panel Power,TR,TL,BR,BL,Pan,Tilt
2022-07-16 01:38:41.916264,1.12,0.7,0.0,690,770,850,787,0.0,-60.0
2022-07-16 01:38:42.013299,1.12,0.7,0.0,688,772,851,788,0.0,-60.0
2022-07-16 01:38:42.108264,1.12,0.7,0.0,690,773,850,787,0.0,-60.0
2022-07-16 01:38:42.202298,1.12,0.7,0.0,693,773,849,786,0.0,-60.0
2022-07-16 01:38:42.300297,1.12,0.7,0.0,693,771,851,786,0.0,-60.0
2022-07-16 01:38:42.395264,1.12,0.7,0.0,708,773,849,778,0.0,-60.0
2022-07-16 01:38:42.452264,1.12,0.7,0.0,712,773,849,776,0.0,-60.0
2022-07-16 01:38:42.509299,1.12,0.7,0.0,716,774,847,774,0.0,-60.0
2022-07-16 01:38:42.563265,1.12,0.7,0.0,714,774,847,774,0.0,-60.0
2022-07-16 01:38:42.620264,1.12,0.7,0.0,713,774,848,775,0.0,-60.0
2022-07-16 01:38:42.673297,1.12,0.7,0.0,705,771,850,780,0.0,-60.0
2022-07-16 01:38:42.731262,1.11,0.7,0.0,698,769,852,784,0.0,-60.0
2022-07-16 01:38:42.788262,1.1,0.7,0.0,695,767,854,786,0.0,-60.0
2022-07-16 01:38:42.841262,1.1,0.7,0.0,694,765,856,786,0.0,-60.0
2022-07-16 01:38:42.898265,1.11,0.7,0.0,702,770,851,782,0.0,-60.0
2022-07-16 01:38:42.955841,1.11,0.7,0.0,693,774,850,787,0.0,-60.0
2022-07-16 01:38:43.009840,1.12,0.7,0.0,674,782,841,793,0.0,-60.0
2022-07-16 01:38:43.066841,1.13,0.7,0.0,672,785,836,793,0.0,-60.0
2022-07-16 01:38:43.123870,1.14,0.7,0.0,694,790,831,784,0.0,-60.0
2022-07-16 01:38:43.177840,1.14,0.7,0.0,712,794,827,778,0.0,-60.0
2022-07-16 01:38:43.234840,1.14,0.8,2.0,719,797,825,775,0.0,-60.0
2022-07-16 01:38:43.291841,1.14,0.7,0.0,721,798,825,774,0.0,-60.0
2022-07-16 01:38:43.344873,1.14,0.7,0.0,725,798,826,773,0.0,-60.0
2022-07-16 01:38:43.401882,1.13,0.7,0.0,732,799,825,770,0.0,-60.0
2022-07-16 01:38:43.458874,1.12,0.7,0.0,733,798,827,770,0.0,-60.0
2022-07-16 01:38:43.512839,1.12,0.7,0.0,735,798,828,769,0.0,-60.0
2022-07-16 01:38:43.569840,1.12,0.7,0.0,734,798,827,769,0.0,-60.0
2022-07-16 01:38:43.626841,1.12,0.7,0.0,736,798,827,769,0.0,-60.0
2022-07-16 01:38:43.680864,1.12,0.7,0.0,739,799,826,768,0.0,-60.0
2022-07-16 01:38:43.737874,1.12,0.7,0.0,740,799,825,767,0.0,-60.0
2022-07-16 01:38:43.791838,1.12,0.7,0.0,739,800,824,768,0.0,-60.0
2022-07-16 01:38:43.848839,1.12,0.7,0.0,741,801,823,768,0.0,-60.0
2022-07-16 01:38:43.905841,1.12,0.8,0.0,743,801,823,767,0.0,-60.0
2022-07-16 01:38:43.959840,1.12,0.7,0.0,747,803,822,766,0.0,-60.0
2022-07-16 01:38:44.016879,1.11,0.7,0.0,753,804,822,763,0.0,-60.0
