0.093993,0.0,0.1,0.0
0.18896,0.0,0.1,0.0
0.286959,0.0,0.1,0.0
0.380957,0.0,0.1,0.0
0.478996,0.0,0.1,0.0
0.573959,0.0,0.1,0.0
0.670962,0.0,0.1,0.0
0.765961,0.0,0.1,0.0
0.861028,0.0,0.1,0.0
0.95801,0.0,0.1,0.0
1.053006,0.0,0.1,0.0
1.151006,0.0,0.0,0.0
1.245046,0.0,0.1,0.0
1.34023,0.0,0.1,0.0
1.437267,0.0,0.1,0.0
1.532265,0.0,0.1,0.0
1.630269,0.0,0.1,0.0
1.724265,0.0,0.1,0.0
1.822267,0.0,0.1,0.0
1.917228,0.0,0.1,0.0
2.01123,0.0,0.1,0.0
2.109267,0.0,0.1,0.0
2.203263,0.0,0.1,0.0
2.301263,0.0,0.1,0.0
2.396261,0.0,0.1,0.0
2.490265,0.0,0.1,0.0
2.588265,0.0,0.1,0.0
2.683477,0.0,0.1,0.0
2.780478,0.0,0.1,0.0
2.875457,0.0,0.1,0.0
2.973444,0.0,0.1,0.0
3.067476,0.0,0.1,0.0
3.162445,0.0,0.1,0.0
3.260443,0.0,0.0,0.0
3.354693,0.0,0.1,0.0
3.452688,0.0,0.1,0.0
3.546689,0.0,0.1,0.0
3.641653,0.0,0.0,0.0
3.739691,0.0,0.1,0.0
3.833694,0.0,0.1,0.0
3.931651,0.0,0.1,0.0
4.025803,0.0,0.1,0.0
4.123924,0.0,0.1,0.0
4.218922,0.0,0.1,0.0
4.312924,0.0,0.1,0.0
4.410927,0.0,0.0,0.0
4.505922,0.0,0.1,0.0
4.602923,0.0,0.1,0.0
4.697922,0.0,0.0,0.0
4.791922,0.0,0.1,0.0
4.889887,0.0,0.1,0.0
4.984887,0.0,0.0,0.0
5.082929,0.0,0.1,0.0
5.176924,0.0,0.1,0.0
5.274922,0.0,0.1,0.0
5.369889,0.0,0.1,0.0
5.464161,0.0,0.1,0.0
5.562162,0.0,0.1,0.0
5.656164,0.0,0.1,0.0
5.754162,0.0,0.1,0.0
5.849127,0.0,0.1,0.0
5.943159,0.0,0.1,0.0
6.041164,0.0,0.1,0.0
6.136127,0.0,0.1,0.0
6.233127,0.0,0.1,0.0
6.328163,0.0,0.1,0.0
6.426162,0.0,0.1,0.0
6.520162,0.0,0.0,0.0
6.615126,0.0,0.1,0.0
6.713166,0.0,0.1,0.0
6.807159,0.0,0.1,0.0
6.905126,0.0,0.1,0.0
7.000127,0.0,0.1,0.0
7.097127,0.0,0.1,0.0
7.192126,0.0,0.1,0.0
7.287168,0.0,0.1,0.0
7.384152,0.0,0.0,0.0
7.479124,0.0,0.1,0.0
7.57716,0.0,0.1,0.0
7.671162,0.0,0.1,0.0
7.766161,0.0,0.1,0.0
7.864125,0.0,0.1,0.0
7.958159,0.0,0.1,0.0
8.05616,0.0,0.1,0.0
8.151127,0.0,0.1,0.0
8.248127,0.0,0.0,0.0
8.343164,0.0,0.1,0.0
8.437163,0.0,0.1,0.0
8.535159,0.0,0.1,0.0
8.63016,0.0,0.1,0.0
8.728125,0.0,0.1,0.0
8.822166,0.0,0.1,0.0
8.917162,0.0,0.1,0.0
9.015162,0.0,0.1,0.0
9.109334,0.0,0.1,0.0
9.20735,0.0,0.1,0.0
9.301333,0.0,0.1,0.0
9.399335,0.0,0.1,0.0
9.494332,0.0,0.1,0.0
9.588332,0.0,0.1,0.0
9.686332,0.0,0.1,0.0
9.781299,0.0,0.1,0.0
9.878332,0.0,0.1,0.0
9.973337,0.0,0.1,0.0
10.067332,0.0,0.0,0.0
10.165336,0.0,0.1,0.0
10.260333,0.0,0.1,0.0
10.358298,0.0,0.1,0.0
10.452332,0.0,0.1,0.0
10.550333,0.0,0.1,0.0
10.645299,0.0,0.1,0.0
10.739298,0.0,0.0,0.0
10.837298,0.0,0.1,0.0
10.932298,0.0,0.1,0.0
11.029334,0.0,0.1,0.0
11.124318,0.0,0.1,0.0
11.218297,0.0,0.1,0.0
11.316332,0.0,0.1,0.0
11.411333,0.0,0.1,0.0
11.509299,0.0,0.1,0.0
11.603299,0.0,0.1,0.0
11.7013,0.0,0.1,0.0
11.796333,0.0,0.1,0.0
11.890306,0.0,0.1,0.0
11.9883,0.0,0.1,0.0
12.083299,0.0,0.0,0.0
12.180332,0.0,0.1,0.0
12.275335,0.0,0.1,0.0
12.373297,0.0,0.1,0.0
12.467332,0.0,0.0,0.0
12.562335,0.0,0.1,0.0
12.660335,0.0,0.1,0.0
12.754335,0.0,0.1,0.0
12.852335,0.0,0.1,0.0
12.946297,0.0,0.1,0.0
13.041332,0.0,0.1,0.0
13.13934,0.0,0.1,0.0
13.233537,0.0,0.0,0.0
13.331539,0.0,0.1,0.0
13.425538,0.0,0.1,0.0
13.523539,0.0,0.1,0.0
13.618541,0.0,0.1,0.0
13.712542,0.0,0.1,0.0
13.810506,0.0,0.1,0.0
13.905539,0.0,0.1,0.0
14.003539,0.0,0.1,0.0
14.097506,0.0,0.1,0.0
14.19171,0.0,0.1,0.0
14.289745,0.0,0.1,0.0
14.384711,0.0,0.1,0.0
14.482753,0.0,0.1,0.0
14.576713,0.0,0.1,0.0
14.674751,0.0,0.1,0.0
14.769717,0.0,0.1,0.0
14.86375,0.0,0.1,0.0
14.961716,0.0,0.1,0.0
15.056714,0.0,0.1,0.0
15.153745,0.0,0.1,0.0
15.248748,0.0,0.1,0.0
15.342745,0.0,0.0,0.0
15.440749,0.0,0.1,0.0
15.535712,0.0,0.1,0.0
15.633712,0.0,0.0,0.0
15.727745,0.0,0.1,0.0
15.825746,0.0,0.1,0.0
15.920713,0.0,0.1,0.0
16.014747,0.0,0.1,0.0
16.112748,0.0,0.1,0.0
16.207713,0.0,0.1,0.0
16.304781,0.0,0.1,0.0
16.399747,0.0,0.1,0.0
16.493747,0.0,0.1,0.0
16.591747,0.0,0.0,0.0
16.686747,0.0,0.1,0.0
16.784747,0.0,0.1,0.0
16.878746,0.0,0.1,0.0
16.976783,0.0,0.1,0.0
17.070782,0.0,0.1,0.0
17.165746,0.0,0.2,0.0
17.26378,0.0,0.0,0.0
17.357747,0.0,0.1,0.0
17.455745,0.0,0.1,0.0
17.550747,0.0,0.1,0.0
17.644781,0.0,0.1,0.0
17.74278,0.0,0.1,0.0
17.837747,0.0,0.1,0.0
17.934748,0.01,0.1,0.0
18.029745,0.0,0.1,0.0
18.12778,0.01,0.1,0.0
18.22178,0.0,0.1,0.0
18.316746,0.0,0.1,0.0
18.414745,0.01,0.1,0.0
18.508745,0.01,0.1,0.0
18.606783,0.01,0.1,0.0
18.701747,0.02,0.1,0.0
18.798783,0.02,0.1,0.0
18.893748,0.02,0.1,0.0
18.988746,0.03,0.1,0.0
19.085745,0.03,0.1,0.0
19.18079,0.04,0.1,0.0
19.278918,0.05,0.1,0.0
19.372951,0.05,0.1,0.0
19.467919,0.05,0.1,0.0
19.565919,0.05,0.2,0.0
19.659955,0.05,0.1,0.0
19.757952,0.05,0.1,0.0
19.852917,0.06,0.1,0.0
19.949919,0.06,0.1,0.0
20.044918,0.06,0.2,0.0
20.138917,0.07,0.1,0.0
20.236951,0.08,0.2,0.0
20.331918,0.08,0.1,0.0
20.429918,0.09,0.1,0.0
20.523919,0.1,0.1,0.0
20.621954,0.11,0.1,0.0
20.716918,0.11,0.2,0.0
20.810918,0.11,0.1,0.0
20.90892,0.1,0.2,0.0
21.002951,0.11,0.1,0.0
21.100952,0.11,0.2,0.0
21.195918,0.1,0.1,0.0
21.293955,0.12,0.1,0.0
21.387954,0.12,0.2,0.0
21.482919,0.14,0.2,0.0
21.580917,0.16,0.1,0.0
21.674952,0.17,0.2,0.0
21.773153,0.18,0.1,0.0
21.867116,0.19,0.2,0.0
21.965152,0.2,0.2,0.0
22.060115,0.19,0.1,0.0
22.154153,0.18,0.2,0.0
22.252116,0.2,0.2,0.0
22.347117,0.23,0.2,0.0
22.444115,0.24,0.3,0.0
22.539141,0.24,0.2,0.0
22.63315,0.25,0.2,0.0
22.731151,0.25,0.2,0.0
22.826117,0.24,0.2,0.0
22.924117,0.24,0.2,0.0
23.018157,0.24,0.3,0.0
23.116119,0.24,0.2,0.0
23.211118,0.25,0.3,0.0
23.305118,0.26,0.3,0.0
23.403149,0.27,0.3,0.0
23.498118,0.27,0.3,0.0
23.595115,0.28,0.2,0.0
23.690118,0.3,0.3,0.0
23.788153,0.31,0.3,0.0
23.882153,0.32,0.3,0.0
23.977117,0.32,0.3,0.0
24.075117,0.34,0.3,0.0
24.16915,0.36,0.2,0.0
24.267116,0.36,0.3,0.0
24.362118,0.36,0.3,0.0
24.459151,0.38,0.3,0.0
24.554149,0.38,0.3,0.0
24.649117,0.39,0.3,0.0
24.746153,0.41,0.3,0.0
24.841118,0.42,0.3,0.0
24.939118,0.44,0.3,0.0
25.033151,0.45,0.3,0.0
25.13115,0.46,0.3,0.0
25.226115,0.46,0.3,0.0
25.320151,0.46,0.3,0.0
25.418155,0.45,0.3,0.0
25.513119,0.46,0.4,0.0
25.610119,0.47,0.4,0.0
25.705151,0.49,0.3,0.0
25.799118,0.49,0.4,0.0
25.897118,0.49,0.4,0.0
25.992117,0.49,0.4,0.0
26.090155,0.5,0.3,0.0
26.184151,0.52,0.4,0.0
26.282119,0.55,0.4,0.0
26.377116,0.54,0.4,0.0
26.471151,0.53,0.4,0.0
26.56915,0.54,0.4,0.0
26.664118,0.53,0.3,0.0
26.761151,0.53,0.4,0.0
26.856118,0.53,0.4,0.0
26.954118,0.53,0.4,0.0
27.04815,0.54,0.3,0.0
27.143118,0.54,0.4,0.0
27.241115,0.54,0.4,0.0
27.335153,0.54,0.4,0.0
27.43312,0.54,0.3,0.0
27.528118,0.53,0.4,0.0
27.626117,0.54,0.3,0.0
27.72015,0.54,0.3,0.0
27.815118,0.53,0.4,0.0
27.912118,0.54,0.4,0.0
28.007159,0.54,0.4,0.0
28.105118,0.54,0.3,0.0
28.199152,0.54,0.4,0.0
28.297157,0.56,0.4,0.0
28.392118,0.57,0.4,0.0
28.486156,0.58,0.4,0.0
28.584151,0.58,0.5,0.0
28.679117,0.58,0.4,0.0
28.777115,0.57,0.4,0.0
28.871118,0.58,0.3,0.0
28.969118,0.59,0.4,0.0
29.063115,0.59,0.4,0.0
29.158115,0.6,0.4,0.0
29.256117,0.6,0.4,0.0
29.350151,0.6,0.4,0.0
29.44815,0.6,0.4,0.0
29.543117,0.62,0.4,0.0
29.637155,0.62,0.4,0.0
29.735151,0.62,0.4,0.0
29.830117,0.63,0.4,0.0
29.927118,0.63,0.4,0.0
30.022151,0.64,0.4,0.0
30.120151,0.64,0.4,0.0
30.214151,0.66,0.4,0.0
30.309117,0.68,0.5,0.0
30.407158,0.69,0.5,0.0
30.50115,0.69,0.4,0.0
30.599119,0.68,0.5,0.0
30.694118,0.69,0.5,0.0
30.792116,0.69,0.4,0.0
30.886118,0.69,0.4,0.0
30.981117,0.69,0.5,0.0
31.079117,0.7,0.4,0.0
31.173118,0.7,0.4,0.0
31.271115,0.7,0.4,0.0
31.366136,0.72,0.4,0.0
31.463118,0.73,0.5,0.0
31.558117,0.73,0.5,0.0
31.652153,0.74,0.5,0.0
31.75015,0.74,0.5,0.0
31.845118,0.75,0.5,0.0
31.943119,0.76,0.5,0.0
32.03715,0.77,0.5,0.0
32.132117,0.78,0.5,0.0
32.22915,0.78,0.5,0.0
32.324115,0.78,0.5,0.0
32.422149,0.78,0.5,0.0
32.516117,0.78,0.5,0.0
32.61415,0.78,0.5,0.0
32.709118,0.78,0.5,0.0
32.80315,0.78,0.5,0.0
32.901118,0.78,0.6,0.0
32.996117,0.8,0.5,0.0
33.094117,0.78,0.5,0.0
