0.151001,1.4,0.9,2.0
0.303002,1.4,0.9,2.0
0.511969,1.39,0.9,2.0
0.717001,1.39,0.9,2.0
0.926,1.38,0.9,2.0
1.023001,1.38,0.9,2.0
1.118,1.38,0.8,2.0
1.212003,1.38,0.8,2.0
1.310001,1.39,0.9,2.0
1.405147,1.4,0.9,2.0
1.462213,1.4,0.9,2.0
1.519212,1.41,0.9,2.0
1.573212,1.41,0.9,2.0
1.63019,1.41,0.9,2.0
1.687211,1.39,0.8,2.0
1.741212,1.4,0.9,2.0
1.798178,1.41,0.8,2.0
1.855177,1.42,0.8,2.0
1.908177,1.42,0.8,2.0
1.965211,1.43,0.9,2.0
2.022211,1.43,0.9,2.0
2.076214,1.44,0.9,2.0
2.174211,1.44,0.9,2.0
2.269213,1.44,0.9,2.0
2.363178,1.42,0.8,2.0
2.461211,1.42,0.9,2.0
2.556213,1.41,0.8,2.0
2.613214,1.4,0.8,2.0
2.670176,1.4,0.9,2.0
2.724204,1.4,0.9,2.0
2.781176,1.4,0.8,2.0
2.838208,1.4,0.8,2.0
2.891212,1.39,0.8,2.0
2.949176,1.38,0.8,2.0
3.006179,1.37,0.8,2.0
3.059217,1.37,0.8,2.0
3.116176,1.36,0.9,2.0
3.173219,1.36,0.8,2.0
3.227212,1.36,0.9,2.0
3.325176,1.35,0.8,2.0
3.420215,1.35,0.8,2.0
3.517212,1.35,0.8,2.0
3.612213,1.34,0.8,2.0
3.707176,1.34,0.8,2.0
3.764211,1.33,0.8,2.0
3.821188,1.33,0.9,2.0
3.874212,1.33,0.9,2.0
3.932179,1.32,0.8,2.0
3.989179,1.32,0.8,2.0
4.042179,1.32,0.8,2.0
4.099179,1.31,0.8,2.0
4.156426,1.3,0.8,2.0
4.210389,1.3,0.8,2.0
4.267387,1.3,0.8,2.0
4.32442,1.3,0.8,2.0
4.378387,1.29,0.8,2.0
4.476429,1.28,0.8,2.0
4.62764,1.29,0.8,2.0
4.779639,1.35,0.7,2.0
4.930604,1.41,0.9,2.0
5.025604,1.42,0.8,2.0
5.123639,1.42,0.8,2.0
5.217639,1.42,0.8,2.0
5.315606,1.42,0.9,2.0
5.369639,1.42,0.9,2.0
5.426639,1.41,0.8,2.0
5.483639,1.41,0.9,2.0
5.537811,1.41,0.8,2.0
5.59481,1.41,0.8,2.0
5.651814,1.41,0.9,2.0
5.705776,1.41,0.9,2.0
5.76281,1.41,0.8,2.0
5.819809,1.41,0.8,2.0
5.8738,1.41,0.9,2.0
5.930775,1.41,0.9,2.0
5.987775,1.41,0.9,2.0
6.081809,1.4,0.9,2.0
6.176812,1.39,0.8,2.0
6.274812,1.39,0.8,2.0
6.368812,1.39,0.8,2.0
6.466812,1.39,0.9,2.0
6.520777,1.38,0.9,2.0
6.577817,1.38,0.8,2.0
6.63481,1.39,0.8,2.0
6.688812,1.39,0.8,2.0
6.745775,1.38,0.8,2.0
6.802813,1.39,0.9,2.0
6.856816,1.39,0.9,2.0
6.912984,1.38,0.8,2.0
6.970947,1.38,0.8,2.0
7.023947,1.38,0.8,2.0
7.08098,1.38,0.8,2.0
7.137982,1.38,0.9,2.0
7.232947,1.37,0.9,2.0
7.326982,1.37,0.8,2.0
7.425155,1.37,0.9,2.0
7.520181,1.36,0.8,2.0
7.618192,1.36,0.8,2.0
7.671191,1.36,0.8,2.0
7.728191,1.35,0.8,2.0
7.785191,1.35,0.8,2.0
7.839194,1.34,0.9,2.0
7.896191,1.34,0.8,2.0
7.953158,1.34,0.8,2.0
8.007156,1.34,0.8,2.0
8.064191,1.34,0.8,2.0
8.121193,1.34,0.8,2.0
8.175196,1.34,0.8,2.0
8.232409,1.33,0.8,2.0
8.289408,1.33,0.8,2.0
8.383405,1.33,0.8,2.0
8.481404,1.33,0.8,2.0
8.576404,1.34,0.8,2.0
8.670404,1.33,0.8,2.0
8.768404,1.33,0.8,2.0
8.822404,1.34,0.8,2.0
8.879408,1.34,0.8,2.0
8.936369,1.34,0.8,2.0
8.990369,1.34,0.8,2.0
9.047403,1.33,0.8,2.0
9.104404,1.33,0.8,2.0
9.158404,1.32,0.8,2.0
9.215371,1.31,0.8,2.0
9.272405,1.31,0.8,2.0
9.326404,1.31,0.8,2.0
