Elapsed Time,Voltage,Current
3.3084802627563477,-0.0,-0.1
3.3084802627563477,-0.0,-0.1
3.478480100631714,-0.0,-0.1
3.4794809818267822,-0.0,-0.1
3.4794809818267822,-0.0,-0.1
3.4794809818267822,-0.0,-0.1
3.4794809818267822,-0.0,-0.2
3.480480909347534,-0.0,-0.1
3.480480909347534,-0.0,-0.1
3.480480909347534,-0.0,-0.1
3.480480909347534,-0.0,-0.2
3.4815127849578857,-0.0,-0.2
3.4815127849578857,-0.0,-0.1
3.4815127849578857,-0.0,-0.1
3.577484369277954,-0.0,-0.1
3.577484369277954,-0.0,-0.1
3.577484369277954,-0.0,-0.2
3.578483819961548,-0.0,-0.1
3.578483819961548,-0.0,-0.1
3.578483819961548,-0.0,-0.1
3.5794804096221924,-0.0,-0.1
3.7454800605773926,-0.0,-0.1
3.7454800605773926,-0.0,-0.1
3.746513843536377,-0.0,-0.1
3.746513843536377,-0.0,-0.2
3.746513843536377,-0.0,-0.1
3.746513843536377,-0.0,-0.1
3.7474822998046875,-0.0,-0.1
3.7474822998046875,-0.0,-0.2
3.7474822998046875,-0.0,-0.2
3.7474822998046875,-0.0,-0.1
3.748518466949463,-0.0,-0.1
3.748518466949463,-0.0,-0.2
3.9024810791015625,-0.0,-0.2
3.9035143852233887,-0.0,-0.1
3.9035143852233887,-0.0,-0.1
3.9035143852233887,-0.0,-0.1
3.9035143852233887,-0.0,-0.1
3.904517412185669,-0.0,-0.1
3.904517412185669,-0.0,-0.1
3.904517412185669,-0.0,-0.2
3.904517412185669,-0.0,-0.1
3.9055140018463135,-0.0,-0.2
3.9055140018463135,-0.0,-0.1
3.9905152320861816,-0.0,-0.1
3.9905152320861816,-0.0,-0.1
3.9915149211883545,-0.0,-0.1
3.9915149211883545,-0.0,-0.1
3.9915149211883545,-0.0,-0.2
3.9915149211883545,-0.0,-0.1
4.15748405456543,-0.0,-0.1
4.158484220504761,-0.0,-0.1
4.158484220504761,-0.0,-0.1
4.158484220504761,-0.0,-0.1
4.158484220504761,-0.0,-0.1
4.1594836711883545,-0.0,-0.2
4.1594836711883545,-0.0,-0.1
4.1594836711883545,-0.0,-0.2
4.1594836711883545,-0.0,-0.1
4.1604835987091064,-0.0,-0.1
4.1604835987091064,-0.0,-0.1
4.1604835987091064,-0.0,-0.1
4.346480846405029,-0.0,-0.1
4.34748649597168,-0.0,-0.1
4.34748649597168,-0.0,-0.1
4.34748649597168,-0.0,-0.2
4.34748649597168,-0.0,-0.1
4.34848165512085,-0.0,-0.1
4.34848165512085,-0.0,-0.1
4.34848165512085,-0.0,-0.1
4.34848165512085,-0.0,-0.1
4.349480390548706,-0.0,-0.1
4.349480390548706,-0.0,-0.1
4.349480390548706,-0.0,-0.2
4.349480390548706,-0.0,-0.1
4.44072413444519,-0.0,-0.1
4.44072413444519,-0.0,-0.1
4.44072413444519,-0.0,-0.1
4.441726207733154,-0.0,-0.1
4.441726207733154,-0.0,-0.1
4.441726207733154,-0.0,-0.1
4.616692304611206,-0.0,-0.1
4.616692304611206,-0.0,-0.1
4.616692304611206,-0.0,-0.1
4.617691278457642,-0.0,-0.1
4.617691278457642,-0.0,-0.2
4.617691278457642,-0.0,-0.2
4.617691278457642,-0.0,-0.2
4.618690729141235,-0.0,-0.1
4.618690729141235,-0.0,-0.1
4.618690729141235,-0.0,-0.1
4.618690729141235,-0.0,-0.1
4.619690656661987,-0.0,-0.1
4.619690656661987,-0.0,-0.1
4.787722110748291,-0.0,-0.1
4.787722110748291,-0.0,-0.2
4.788723468780518,-0.0,-0.1
4.788723468780518,-0.0,-0.1
4.788723468780518,-0.0,-0.1
4.789711952209473,-0.0,-0.2
4.789711952209473,-0.0,-0.1
4.789711952209473,-0.0,-0.2
4.789711952209473,-0.0,-0.1
4.789711952209473,-0.0,-0.1
4.790723085403442,-0.0,-0.1
4.937720775604248,-0.0,-0.1
4.938688278198242,-0.0,-0.1
4.938688278198242,-0.0,-0.1
4.938688278198242,-0.0,-0.1
4.938688278198242,-0.0,-0.1
4.938688278198242,-0.0,-0.1
4.939725875854492,-0.0,-0.1
4.939725875854492,-0.0,-0.1
4.939725875854492,-0.0,-0.1
4.939725875854492,-0.0,-0.1
4.940723419189453,-0.0,-0.1
5.0327231884002686,-0.0,-0.1
5.0327231884002686,-0.0,-0.2
5.033725261688232,-0.0,-0.1
5.033725261688232,-0.0,-0.2
5.033725261688232,-0.0,-0.2
5.034723281860352,-0.0,-0.1
5.205723524093628,-0.0,-0.2
5.205723524093628,-0.0,-0.1
5.205723524093628,-0.0,-0.1
5.205723524093628,-0.0,-0.1
5.206723928451538,-0.0,-0.1
5.206723928451538,-0.0,-0.2
5.206723928451538,-0.0,-0.2
5.206723928451538,-0.0,-0.1
5.207725286483765,-0.0,-0.1
5.207725286483765,-0.0,-0.1
5.207725286483765,-0.0,-0.1
5.207725286483765,-0.0,-0.1
5.373688220977783,-0.0,-0.1
5.373688220977783,-0.0,-0.1
5.374688148498535,-0.0,-0.1
5.374688148498535,-0.0,-0.2
5.375688791275024,-0.0,-0.1
5.375688791275024,-0.0,-0.1
5.376692533493042,-0.0,-0.2
5.376692533493042,-0.0,-0.1
5.377691030502319,-0.0,-0.1
5.377691030502319,-0.0,-0.1
5.377691030502319,-0.0,-0.1
5.377691030502319,-0.0,-0.1
5.470723628997803,-0.0,-0.1
5.470723628997803,-0.0,-0.1
5.471724271774292,-0.0,-0.1
5.471724271774292,-0.0,-0.1
5.471724271774292,-0.0,-0.1
5.471724271774292,-0.0,-0.1
5.471724271774292,-0.0,-0.2
5.620725393295288,-0.0,-0.1
5.621723175048828,-0.0,-0.1
5.621723175048828,-0.0,-0.1
5.621723175048828,-0.0,-0.1
5.621723175048828,-0.0,-0.1
5.622689723968506,-0.0,-0.1
5.622689723968506,-0.0,-0.1
5.622689723968506,-0.0,0.0
5.622689723968506,-0.0,-0.1
5.622689723968506,-0.0,-0.1
5.623723030090332,-0.0,-0.1
5.79189920425415,-0.0,-0.1
5.79189920425415,-0.0,-0.1
5.79189920425415,-0.0,-0.1
5.79189920425415,-0.0,-0.2
5.792899131774902,-0.0,-0.2
5.792899131774902,-0.0,-0.1
5.792899131774902,-0.0,-0.2
5.792899131774902,-0.0,-0.1
5.793897867202759,-0.0,-0.1
5.793897867202759,-0.0,-0.2
5.793897867202759,-0.0,-0.1
5.889884948730469,-0.0,-0.2
5.889884948730469,-0.0,-0.1
5.890902519226074,-0.0,-0.1
5.890902519226074,-0.0,-0.1
5.890902519226074,-0.0,-0.1
5.891899347305298,-0.0,-0.1
5.891899347305298,-0.0,-0.1
6.047865629196167,-0.0,-0.1
6.047865629196167,0.0,-0.1
6.048884630203247,-0.0,-0.2
6.048884630203247,-0.0,-0.1
6.048884630203247,-0.0,-0.1
6.048884630203247,-0.0,-0.1
6.049898386001587,-0.0,-0.1
6.049898386001587,-0.0,-0.1
6.049898386001587,-0.0,-0.1
6.050901412963867,-0.0,-0.1
6.050901412963867,-0.0,-0.2
6.224865436553955,-0.0,-0.1
6.225866794586182,-0.0,-0.1
6.225866794586182,-0.0,-0.1
6.225866794586182,-0.0,-0.1
6.225866794586182,-0.0,-0.1
6.226864576339722,-0.0,-0.2
6.226864576339722,-0.0,-0.1
6.226864576339722,-0.0,-0.2
6.227901458740234,-0.0,-0.1
6.227901458740234,-0.0,-0.1
6.227901458740234,-0.0,-0.1
6.227901458740234,-0.0,-0.1
6.2288658618927,-0.0,-0.2
6.323898553848267,-0.0,-0.2
6.323898553848267,-0.0,-0.2
6.323898553848267,-0.0,-0.2
6.323898553848267,-0.0,-0.1
6.324900388717651,0.0,-0.1
6.324900388717651,-0.0,-0.1
6.47786545753479,-0.0,-0.1
6.47786545753479,-0.0,-0.1
6.47786545753479,-0.0,-0.1
6.478899955749512,-0.0,-0.1
6.478899955749512,-0.0,-0.1
6.478899955749512,-0.0,-0.1
6.478899955749512,-0.0,-0.1
6.479900598526001,-0.0,-0.1
6.479900598526001,-0.0,-0.1
6.479900598526001,-0.0,-0.1
6.479900598526001,-0.0,-0.1
6.672868251800537,-0.0,-0.1
6.672868251800537,-0.0,-0.1
6.672868251800537,-0.0,-0.1
6.673867464065552,-0.0,-0.1
6.673867464065552,-0.0,-0.2
6.673867464065552,-0.0,-0.1
6.674864053726196,-0.0,-0.1
6.674864053726196,-0.0,-0.1
6.67586612701416,-0.0,-0.1
6.67586612701416,-0.0,-0.1
6.67586612701416,-0.0,-0.2
6.676863670349121,-0.0,-0.2
6.676863670349121,-0.0,-0.2
6.676863670349121,-0.0,-0.1
6.874864339828491,-0.0,-0.1
6.874864339828491,-0.0,-0.1
6.875863552093506,-0.0,-0.1
6.875863552093506,-0.0,-0.1
6.875863552093506,-0.0,-0.1
6.875863552093506,-0.0,-0.1
6.876863956451416,-0.0,-0.1
6.876863956451416,-0.0,-0.2
6.876863956451416,-0.0,-0.1
6.877863883972168,-0.0,-0.1
6.877863883972168,-0.0,-0.1
6.877863883972168,-0.0,-0.2
6.877863883972168,-0.0,-0.1
6.878864288330078,-0.0,-0.1
7.056867361068726,-0.0,-0.1
7.056867361068726,-0.0,-0.2
7.057899713516235,-0.0,-0.1
7.057899713516235,-0.0,-0.1
7.057899713516235,-0.0,-0.1
7.05890154838562,-0.0,-0.1
7.05890154838562,-0.0,-0.1
7.05890154838562,-0.0,-0.1
7.05890154838562,-0.0,-0.1
7.059900283813477,-0.0,-0.1
7.059900283813477,-0.0,-0.1
7.059900283813477,-0.0,-0.1
7.059900283813477,-0.0,-0.2
7.1735310554504395,-0.0,-0.1
7.1735310554504395,-0.0,-0.1
7.1735310554504395,-0.0,-0.2
7.1735310554504395,-0.0,-0.1
7.174530506134033,-0.0,-0.1
7.174530506134033,-0.0,-0.1
7.174530506134033,-0.0,-0.1
7.174530506134033,-0.0,-0.1
7.3515305519104,-0.0,-0.1
7.3515305519104,-0.0,-0.2
7.3515305519104,-0.0,-0.1
7.3515305519104,-0.0,-0.1
7.352530002593994,-0.0,-0.1
7.352530002593994,-0.0,-0.1
7.352530002593994,-0.0,-0.1
7.3535308837890625,-0.0,-0.2
7.3535308837890625,-0.0,-0.1
7.354529619216919,-0.0,-0.1
7.354529619216919,-0.0,-0.2
7.354529619216919,-0.0,-0.1
7.5255303382873535,-0.0,-0.1
7.5255303382873535,-0.0,-0.1
7.5255303382873535,-0.0,-0.2
7.5265302658081055,-0.0,-0.1
7.5265302658081055,-0.0,-0.1
7.5265302658081055,-0.0,-0.2
7.527531385421753,-0.0,-0.1
7.527531385421753,-0.0,-0.1
7.527531385421753,-0.0,-0.2
7.527531385421753,-0.0,-0.1
7.528530120849609,-0.0,-0.1
7.528530120849609,-0.0,-0.1
7.626533269882202,-0.0,-0.1
7.626533269882202,-0.0,-0.1
7.627532958984375,-0.0,-0.1
7.627532958984375,-0.0,-0.1
7.627532958984375,-0.0,-0.1
7.627532958984375,-0.0,-0.1
7.627532958984375,-0.0,-0.1
7.7845659255981445,-0.0,-0.1
7.7845659255981445,-0.0,-0.1
7.7845659255981445,-0.0,-0.1
7.7845659255981445,-0.0,-0.1
7.7855305671691895,-0.0,-0.1
7.7855305671691895,-0.0,-0.1
7.7855305671691895,-0.0,-0.1
7.7855305671691895,-0.0,-0.2
7.786530494689941,-0.0,-0.1
7.786530494689941,-0.0,-0.1
7.786530494689941,-0.0,-0.1
7.94952917098999,-0.0,-0.1
7.950529336929321,-0.0,-0.1
7.950529336929321,-0.0,-0.1
7.950529336929321,-0.0,-0.1
7.951568603515625,-0.0,-0.1
7.951568603515625,-0.0,-0.1
7.951568603515625,-0.0,-0.1
7.951568603515625,-0.0,-0.1
7.9525651931762695,-0.0,-0.1
7.9525651931762695,-0.0,-0.1
7.9525651931762695,-0.0,-0.1
7.9525651931762695,-0.0,-0.1
8.071733951568604,-0.0,-0.1
8.071733951568604,-0.0,-0.2
8.071733951568604,-0.0,-0.1
8.07270097732544,-0.0,-0.2
8.07270097732544,-0.0,-0.1
8.07270097732544,-0.0,-0.1
8.07270097732544,-0.0,-0.1
8.07270097732544,-0.0,-0.1
8.27269959449768,-0.0,-0.1
8.27269959449768,-0.0,-0.1
8.27269959449768,-0.0,-0.1
8.27370023727417,-0.0,-0.1
8.27370023727417,-0.0,-0.1
8.274698257446289,-0.0,-0.1
8.274698257446289,-0.0,-0.1
8.274698257446289,-0.0,-0.2
8.275698184967041,-0.0,-0.2
8.275698184967041,-0.0,-0.1
8.276698350906372,-0.0,-0.1
8.276698350906372,-0.0,-0.1
8.276698350906372,-0.0,-0.2
8.277700424194336,-0.0,-0.1
8.277700424194336,-0.0,-0.1
8.475700616836548,-0.0,-0.1
8.475700616836548,-0.0,-0.2
8.475700616836548,-0.0,-0.1
8.476699352264404,-0.0,-0.1
8.476699352264404,-0.0,-0.1
8.476699352264404,-0.0,-0.1
8.477699041366577,-0.0,-0.1
8.477699041366577,-0.0,-0.1
8.477699041366577,-0.0,-0.1
8.478699445724487,-0.0,-0.1
8.478699445724487,-0.0,-0.1
8.479699850082397,-0.0,-0.1
8.479699850082397,-0.0,-0.1
8.479699850082397,-0.0,-0.1
8.598734617233276,-0.0,-0.1
8.598734617233276,-0.0,-0.1
8.599734783172607,-0.0,-0.1
8.599734783172607,-0.0,-0.1
8.600734949111938,-0.0,-0.1
8.600734949111938,-0.0,-0.1
8.600734949111938,-0.0,-0.1
8.601734161376953,-0.0,-0.1
8.751700401306152,-0.0,-0.1
8.751700401306152,-0.0,-0.1
8.751700401306152,-0.0,-0.1
8.751700401306152,-0.0,-0.1
8.751700401306152,-0.0,-0.1
8.752700090408325,-0.0,-0.1
8.752700090408325,-0.0,-0.1
8.752700090408325,-0.0,-0.1
8.752700090408325,-0.0,-0.1
8.753700017929077,-0.0,-0.1
8.753700017929077,-0.0,-0.1
8.905738830566406,-0.0,-0.1
8.905738830566406,-0.0,-0.1
8.905738830566406,-0.0,-0.1
8.905738830566406,-0.0,-0.2
8.906737565994263,-0.0,-0.1
8.906737565994263,-0.0,-0.2
8.906737565994263,-0.0,-0.1
8.906737565994263,-0.0,-0.1
8.907732963562012,-0.0,-0.1
8.907732963562012,-0.0,-0.1
8.907732963562012,-0.0,-0.1
8.99873399734497,-0.0,-0.1
8.99873399734497,-0.0,-0.1
8.99873399734497,-0.0,-0.1
8.999733686447144,-0.0,-0.1
8.999733686447144,-0.0,-0.1
8.999733686447144,-0.0,-0.2
9.152733087539673,-0.0,-0.1
9.152733087539673,-0.0,-0.1
9.153734922409058,-0.0,-0.1
9.153734922409058,-0.0,-0.1
9.153734922409058,-0.0,-0.1
9.153734922409058,-0.0,-0.2
9.154733180999756,-0.0,-0.1
9.154733180999756,-0.0,-0.1
9.154733180999756,-0.0,-0.1
9.154733180999756,-0.0,-0.1
9.154733180999756,-0.0,-0.1
9.328699111938477,-0.0,-0.2
9.328699111938477,-0.0,-0.1
9.32970142364502,-0.0,-0.1
9.32970142364502,-0.0,-0.1
9.32970142364502,-0.0,-0.1
9.330698728561401,-0.0,-0.1
9.330698728561401,-0.0,-0.1
9.330698728561401,-0.0,0.0
9.330698728561401,-0.0,-0.2
9.331698179244995,-0.0,-0.2
9.331698179244995,-0.0,-0.1
9.331698179244995,-0.0,-0.1
9.428733110427856,-0.0,-0.1
9.428733110427856,-0.0,-0.1
9.428733110427856,-0.0,-0.1
9.428733110427856,-0.0,-0.2
9.428733110427856,-0.0,-0.1
9.429989099502563,-0.0,-0.1
9.429989099502563,-0.0,-0.1
9.575700998306274,-0.0,-0.1
9.576736450195312,-0.0,-0.1
9.576736450195312,-0.0,-0.1
9.576736450195312,-0.0,-0.2
9.576736450195312,-0.0,-0.1
9.57773494720459,-0.0,-0.2
9.57773494720459,-0.0,-0.1
9.57773494720459,-0.0,-0.1
9.57773494720459,-0.0,-0.1
9.578732252120972,-0.0,-0.1
9.772749185562134,-0.0,-0.1
9.772749185562134,-0.0,-0.1
9.773746490478516,-0.0,-0.1
9.773746490478516,-0.0,-0.1
9.774758577346802,-0.0,-0.1
9.774758577346802,-0.0,-0.1
9.774758577346802,-0.0,-0.1
9.774758577346802,-0.0,-0.2
9.775774717330933,-0.0,-0.1
9.775774717330933,-0.0,-0.1
9.775774717330933,-0.0,-0.2
9.775774717330933,-0.0,-0.1
9.77677845954895,-0.0,-0.2
9.77677845954895,-0.0,-0.1
9.881745338439941,-0.0,-0.2
9.881745338439941,-0.0,-0.1
9.881745338439941,-0.0,-0.2
9.882744550704956,-0.0,-0.1
9.882744550704956,-0.0,-0.2
9.882744550704956,-0.0,-0.1
9.882744550704956,-0.0,-0.1
9.883745193481445,-0.0,-0.1
10.070747375488281,-0.0,-0.2
10.070747375488281,-0.0,-0.2
10.071778774261475,-0.0,-0.1
10.071778774261475,-0.0,-0.1
10.071778774261475,-0.0,-0.1
10.071778774261475,-0.0,-0.1
10.072778463363647,-0.0,-0.1
10.072778463363647,-0.0,-0.1
10.072778463363647,-0.0,-0.1
10.072778463363647,-0.0,-0.2
10.0737783908844,-0.0,-0.1
10.0737783908844,-0.0,-0.2
10.0737783908844,-0.0,-0.1
10.235779523849487,-0.0,-0.1
10.236744403839111,-0.0,-0.1
10.236744403839111,-0.0,-0.1
10.236744403839111,-0.0,-0.1
10.236744403839111,-0.0,-0.2
10.2377450466156,-0.0,-0.2
10.2377450466156,-0.0,-0.1
10.2377450466156,-0.0,-0.1
10.2377450466156,-0.0,-0.1
10.238781452178955,-0.0,-0.1
10.238781452178955,-0.0,-0.1
10.242745637893677,-0.0,-0.1
10.33078122138977,-0.0,-0.1
10.331778287887573,-0.0,-0.1
10.331778287887573,-0.0,-0.1
10.331778287887573,-0.0,-0.1
10.331778287887573,-0.0,-0.1
10.332786560058594,-0.0,-0.1
10.48677921295166,-0.0,-0.1
10.48677921295166,-0.0,-0.2
10.48677921295166,-0.0,-0.1
10.487781047821045,-0.0,-0.1
10.487781047821045,-0.0,-0.1
10.487781047821045,-0.0,-0.1
10.488778114318848,-0.0,-0.2
10.488778114318848,-0.0,-0.1
10.488778114318848,-0.0,-0.1
10.4897780418396,-0.0,-0.1
10.4897780418396,-0.0,-0.1
10.654783248901367,-0.0,-0.2
10.655780792236328,-0.0,-0.1
10.655780792236328,0.0,-0.1
10.655780792236328,-0.0,-0.1
10.655780792236328,-0.0,-0.1
10.656779766082764,-0.0,-0.2
10.656779766082764,-0.0,-0.1
10.656779766082764,-0.0,-0.1
10.656779766082764,-0.0,-0.1
10.657745361328125,-0.0,-0.1
10.657745361328125,-0.0,-0.1
10.657745361328125,-0.0,-0.2
10.762749671936035,-0.0,-0.1
10.762749671936035,-0.0,-0.1
10.762749671936035,-0.0,-0.2
10.763749122619629,-0.0,-0.1
10.763749122619629,-0.0,-0.2
10.763749122619629,0.0,-0.2
10.764748573303223,-0.0,-0.2
10.930744886398315,-0.0,-0.1
10.930744886398315,-0.0,-0.1
10.930744886398315,-0.0,-0.1
10.93178415298462,-0.0,-0.1
10.93178415298462,-0.0,-0.1
10.93178415298462,-0.0,-0.1
10.93178415298462,-0.0,-0.2
10.932779312133789,-0.0,-0.1
10.932779312133789,-0.0,-0.1
10.932779312133789,-0.0,-0.1
10.932779312133789,-0.0,-0.1
10.93378210067749,-0.0,-0.1
11.077776908874512,-0.0,-0.1
11.077776908874512,-0.0,-0.1
11.078779220581055,-0.0,-0.1
11.078779220581055,-0.0,-0.2
11.078779220581055,-0.0,-0.1
11.078779220581055,-0.0,-0.1
11.079745531082153,-0.0,-0.1
11.079745531082153,-0.0,-0.1
11.079745531082153,-0.0,-0.1
11.079745531082153,-0.0,-0.1
11.167746543884277,-0.0,-0.1
11.168747663497925,-0.0,-0.1
11.168747663497925,-0.0,-0.1
11.168747663497925,-0.0,-0.1
11.168747663497925,-0.0,-0.1
11.169747591018677,-0.0,-0.1
11.324747562408447,-0.0,-0.1
11.324747562408447,-0.0,-0.1
11.324747562408447,-0.0,-0.2
11.325748205184937,-0.0,-0.1
11.325748205184937,-0.0,-0.1
11.325748205184937,-0.0,-0.1
11.326748371124268,-0.0,-0.1
11.326748371124268,-0.0,-0.1
11.326748371124268,-0.0,-0.1
11.326748371124268,-0.0,-0.1
11.32774829864502,-0.0,-0.1
11.493743658065796,-0.0,-0.1
11.493743658065796,-0.0,-0.1
11.494744062423706,-0.0,-0.1
11.494744062423706,-0.0,-0.1
11.494744062423706,-0.0,-0.1
11.494744062423706,-0.0,-0.1
11.494744062423706,-0.0,-0.1
11.495743989944458,-0.0,-0.1
11.495743989944458,-0.0,-0.1
11.495743989944458,-0.0,-0.2
11.496744155883789,-0.0,-0.1
11.496744155883789,-0.0,-0.1
11.579779148101807,-0.0,-0.1
11.580777883529663,-0.0,-0.1
11.580777883529663,-0.0,-0.1
11.580777883529663,-0.0,-0.1
11.581778287887573,-0.0,-0.1
11.581778287887573,-0.0,-0.2
11.719744205474854,-0.0,-0.1
11.720777988433838,-0.0,-0.1
11.720777988433838,-0.0,-0.1
11.720777988433838,-0.0,-0.2
11.720777988433838,-0.0,-0.1
11.720777988433838,-0.0,-0.1
11.721778154373169,-0.0,-0.1
11.721778154373169,-0.0,-0.1
11.721778154373169,-0.0,-0.1
11.721778154373169,-0.0,-0.1
11.881778955459595,-0.0,-0.1
11.881778955459595,-0.0,-0.1
11.881778955459595,-0.0,-0.1
11.881778955459595,-0.0,-0.1
11.882778882980347,-0.0,-0.1
11.882778882980347,-0.0,-0.1
11.882778882980347,-0.0,-0.1
11.882778882980347,-0.0,-0.1
11.882778882980347,-0.0,-0.1
11.883779287338257,-0.0,-0.1
11.883779287338257,-0.0,-0.1
11.980782508850098,-0.0,-0.1
11.980782508850098,-0.0,-0.1
11.980782508850098,-0.0,-0.1
11.980782508850098,-0.0,-0.2
11.981778621673584,-0.0,-0.1
11.981778621673584,-0.0,-0.2
11.981778621673584,-0.0,-0.1
12.13474702835083,-0.0,-0.1
12.13578176498413,-0.0,-0.1
12.13578176498413,-0.0,0.0
12.13578176498413,-0.0,-0.1
12.13578176498413,-0.0,-0.2
12.136779069900513,-0.0,-0.1
12.136779069900513,-0.0,-0.1
12.136779069900513,-0.0,-0.1
12.136779069900513,-0.0,-0.1
12.13778281211853,-0.0,-0.1
12.13778281211853,-0.0,-0.1
12.297744512557983,-0.0,-0.1
12.297744512557983,-0.0,-0.1
12.29874587059021,-0.0,-0.1
12.29874587059021,-0.0,-0.1
12.29874587059021,-0.0,-0.1
12.29874587059021,-0.0,-0.2
12.299779653549194,-0.0,-0.2
12.299779653549194,-0.0,-0.1
12.299779653549194,-0.0,-0.1
12.299779653549194,-0.0,-0.2
12.300781965255737,-0.0,-0.1
12.38774824142456,-0.0,-0.1
12.38774824142456,-0.0,-0.1
12.388748168945312,-0.0,-0.2
12.388748168945312,-0.0,-0.1
12.388748168945312,-0.0,-0.1
12.388748168945312,-0.0,-0.1
12.545778036117554,-0.0,-0.1
12.545778036117554,-0.0,-0.1
12.546746015548706,-0.0,-0.1
12.546746015548706,-0.0,-0.1
12.546746015548706,-0.0,-0.1
12.546746015548706,-0.0,-0.1
12.546746015548706,-0.0,-0.1
12.547778606414795,-0.0,-0.2
12.547778606414795,-0.0,-0.1
12.547778606414795,-0.0,-0.1
12.548747777938843,-0.0,-0.2
12.548747777938843,-0.0,-0.1
12.709791421890259,-0.0,-0.1
12.709791421890259,-0.0,-0.1
12.709791421890259,-0.0,-0.2
12.710792064666748,-0.0,-0.1
12.710792064666748,-0.0,-0.2
