Timestamp,Panel Voltage,Panel Current,Panel Power,TR,TL,BR,BL,Pan,Tilt
2022-07-16 02:00:28.510226,1.4,0.8,2.0,837,851,792,718,0.0,-60.0
2022-07-16 02:00:28.604226,1.41,0.9,2.0,836,851,790,718,0.0,-60.0
2022-07-16 02:00:28.702226,1.42,0.8,2.0,836,854,786,719,0.0,-60.0
2022-07-16 02:00:28.797193,1.42,0.8,2.0,836,855,785,718,0.0,-60.0
2022-07-16 02:00:28.891193,1.42,0.8,2.0,837,855,785,717,0.0,-60.0
2022-07-16 02:00:28.989227,1.42,0.9,2.0,836,854,784,719,0.0,-60.0
2022-07-16 02:00:29.046227,1.41,0.8,2.0,836,852,788,718,0.0,-60.0
2022-07-16 02:00:29.100193,1.41,0.8,2.0,836,850,793,717,0.0,-60.0
2022-07-16 02:00:29.157193,1.4,0.9,2.0,836,848,796,717,0.0,-60.0
2022-07-16 02:00:29.214233,1.4,0.8,2.0,836,848,796,717,0.0,-60.0
2022-07-16 02:00:29.268226,1.4,0.8,2.0,837,848,796,715,0.0,-60.0
2022-07-16 02:00:29.325191,1.4,0.8,2.0,836,847,797,716,0.0,-60.0
2022-07-16 02:00:29.379193,1.4,0.8,2.0,837,847,797,715,0.0,-60.0
2022-07-16 02:00:29.436228,1.4,0.9,2.0,840,849,796,712,0.0,-60.0
2022-07-16 02:00:29.493246,1.4,0.8,2.0,839,848,796,714,0.0,-60.0
2022-07-16 02:00:29.547191,1.4,0.8,2.0,836,847,798,717,0.0,-60.0
2022-07-16 02:00:29.604226,1.39,0.8,2.0,836,845,801,717,0.0,-60.0
2022-07-16 02:00:29.661196,1.4,0.8,2.0,835,845,800,718,0.0,-60.0
2022-07-16 02:00:29.715236,1.4,0.9,2.0,834,846,799,720,0.0,-60.0
2022-07-16 02:00:29.772193,1.4,0.8,2.0,833,847,798,721,0.0,-60.0
2022-07-16 02:00:29.829229,1.4,0.8,2.0,833,847,796,722,0.0,-60.0
2022-07-16 02:00:29.882233,1.4,0.8,2.0,836,851,794,719,0.0,-60.0
2022-07-16 02:00:29.940194,1.4,0.8,2.0,833,850,794,722,0.0,-60.0
2022-07-16 02:00:29.996228,1.41,0.8,2.0,834,850,792,722,0.0,-60.0
2022-07-16 02:00:30.050227,1.41,0.8,2.0,832,851,790,723,0.0,-60.0
2022-07-16 02:00:30.107233,1.41,0.9,2.0,833,853,789,723,0.0,-60.0
2022-07-16 02:00:30.164226,1.41,0.9,2.0,834,853,789,723,0.0,-60.0
2022-07-16 02:00:30.218227,1.41,0.9,2.0,834,852,790,723,0.0,-60.0
2022-07-16 02:00:30.275192,1.41,0.8,2.0,831,851,791,725,0.0,-60.0
2022-07-16 02:00:30.332191,1.41,0.9,2.0,832,851,792,724,0.0,-60.0
2022-07-16 02:00:30.386193,1.41,0.8,2.0,831,850,793,725,0.0,-60.0
2022-07-16 02:00:30.443191,1.4,0.9,2.0,832,849,795,725,0.0,-60.0
2022-07-16 02:00:30.500226,1.4,0.8,2.0,831,848,796,725,0.0,-60.0
2022-07-16 02:00:30.554228,1.4,0.8,2.0,828,848,796,728,0.0,-60.0
2022-07-16 02:00:30.611233,1.41,0.8,2.0,828,847,796,728,0.0,-60.0
2022-07-16 02:00:30.668194,1.41,0.9,2.0,829,847,796,728,0.0,-60.0
2022-07-16 02:00:30.722259,1.4,0.9,2.0,830,848,795,726,0.0,-60.0
2022-07-16 02:00:30.779267,1.41,0.8,2.0,831,850,793,724,0.0,-60.0
2022-07-16 02:00:30.836232,1.41,0.9,2.0,830,850,792,728,0.0,-60.0
2022-07-16 02:00:30.890233,1.41,0.9,2.0,827,849,793,729,0.0,-60.0
2022-07-16 02:00:30.947253,1.41,0.8,2.0,827,848,794,730,0.0,-60.0
2022-07-16 02:00:31.000267,1.41,0.9,2.0,828,849,793,728,0.0,-60.0
2022-07-16 02:00:31.058234,1.41,0.8,2.0,828,849,792,729,0.0,-60.0
2022-07-16 02:00:31.115267,1.41,0.9,2.0,829,850,792,727,0.0,-60.0
2022-07-16 02:00:31.168267,1.41,0.8,2.0,828,850,792,729,0.0,-60.0
2022-07-16 02:00:31.226233,1.42,0.8,2.0,828,850,790,729,0.0,-60.0
2022-07-16 02:00:31.283233,1.42,0.8,2.0,827,851,790,730,0.0,-60.0
2022-07-16 02:00:31.336267,1.42,0.9,2.0,826,850,789,731,0.0,-60.0
2022-07-16 02:00:31.393273,1.42,0.9,2.0,826,851,790,731,0.0,-60.0
2022-07-16 02:00:31.450233,1.41,0.8,2.0,829,852,789,730,0.0,-60.0
2022-07-16 02:00:31.504265,1.41,0.8,2.0,830,852,788,729,0.0,-60.0
2022-07-16 02:00:31.561267,1.41,0.8,2.0,829,853,788,731,0.0,-60.0
2022-07-16 02:00:31.618266,1.41,0.8,2.0,829,852,788,731,0.0,-60.0
2022-07-16 02:00:31.672267,1.41,0.9,2.0,827,852,788,733,0.0,-60.0
2022-07-16 02:00:31.729267,1.4,0.9,2.0,828,852,789,733,0.0,-60.0
2022-07-16 02:00:31.786270,1.4,0.8,2.0,826,852,790,736,0.0,-60.0
2022-07-16 02:00:31.840231,1.4,0.8,2.0,826,852,789,736,0.0,-60.0
2022-07-16 02:00:31.897267,1.4,0.8,2.0,825,852,789,737,0.0,-60.0
2022-07-16 02:00:31.954236,1.4,0.9,2.0,826,852,788,736,0.0,-60.0
2022-07-16 02:00:32.008233,1.4,0.8,2.0,824,854,787,738,0.0,-60.0
2022-07-16 02:00:32.065232,1.41,0.8,2.0,824,853,786,739,0.0,-60.0
2022-07-16 02:00:32.122269,1.41,0.8,2.0,821,853,785,741,0.0,-60.0
2022-07-16 02:00:32.176267,1.41,0.9,2.0,822,854,784,741,0.0,-60.0
2022-07-16 02:00:32.233267,1.41,0.9,2.0,823,854,784,740,0.0,-60.0
2022-07-16 02:00:32.290233,1.4,0.9,2.0,824,854,786,739,0.0,-60.0
2022-07-16 02:00:32.344232,1.4,0.9,2.0,823,855,784,740,0.0,-60.0
2022-07-16 02:00:32.401267,1.41,0.8,2.0,821,854,784,742,0.0,-60.0
2022-07-16 02:00:32.458234,1.41,0.8,2.0,822,854,783,741,0.0,-60.0
2022-07-16 02:00:32.512237,1.4,0.9,2.0,823,855,784,740,0.0,-60.0
2022-07-16 02:00:32.569269,1.4,0.9,2.0,824,855,783,740,0.0,-60.0
2022-07-16 02:00:32.622269,1.4,0.9,2.0,825,855,783,738,0.0,-60.0
2022-07-16 02:00:32.680267,1.39,0.8,2.0,827,856,785,738,0.0,-60.0
2022-07-16 02:00:32.737267,1.38,0.9,2.0,830,856,785,736,0.0,-60.0
2022-07-16 02:00:32.790267,1.38,0.9,2.0,829,856,786,737,0.0,-60.0
2022-07-16 02:00:32.847234,1.38,0.9,2.0,830,856,786,737,0.0,-60.0
2022-07-16 02:00:32.905233,1.38,0.8,2.0,829,856,786,738,0.0,-60.0
2022-07-16 02:00:32.958277,1.38,0.9,2.0,830,857,785,736,0.0,-60.0
2022-07-16 02:00:33.015269,1.37,0.8,2.0,832,858,786,735,0.0,-60.0
2022-07-16 02:00:33.072290,1.37,0.8,2.0,831,858,785,736,0.0,-60.0
2022-07-16 02:00:33.126336,1.37,0.8,2.0,831,858,785,736,0.0,-60.0
2022-07-16 02:00:33.224293,1.37,0.9,2.0,830,858,785,737,0.0,-60.0
2022-07-16 02:00:33.319292,1.37,0.8,2.0,830,858,784,738,0.0,-60.0
2022-07-16 02:00:33.416293,1.37,0.8,2.0,832,859,782,736,0.0,-60.0
2022-07-16 02:00:33.511323,1.37,0.8,2.0,832,860,782,736,0.0,-60.0
2022-07-16 02:00:33.609290,1.36,0.8,2.0,832,860,781,736,0.0,-60.0
2022-07-16 02:00:33.663326,1.37,0.8,2.0,832,861,780,736,0.0,-60.0
2022-07-16 02:00:33.720326,1.36,0.8,2.0,832,861,780,736,0.0,-60.0
2022-07-16 02:00:33.777292,1.37,0.8,2.0,832,862,779,736,0.0,-60.0
2022-07-16 02:00:33.830333,1.36,0.9,2.0,832,862,779,739,0.0,-60.0
2022-07-16 02:00:33.888292,1.36,0.9,2.0,832,863,778,738,0.0,-60.0
2022-07-16 02:00:33.945292,1.35,0.8,2.0,835,864,778,736,0.0,-60.0
2022-07-16 02:00:33.998331,1.34,0.9,2.0,838,865,777,732,0.0,-60.0
2022-07-16 02:00:34.055412,1.35,0.8,2.0,837,865,778,733,0.0,-60.0
2022-07-16 02:00:34.109513,1.35,0.9,2.0,837,865,777,734,0.0,-60.0
2022-07-16 02:00:34.166551,1.35,0.9,2.0,836,866,776,735,0.0,-60.0
2022-07-16 02:00:34.223516,1.35,0.8,2.0,836,865,775,736,0.0,-60.0
2022-07-16 02:00:34.277547,1.35,0.8,2.0,835,866,775,737,0.0,-60.0
2022-07-16 02:00:34.334514,1.35,0.8,2.0,835,867,774,737,0.0,-60.0
2022-07-16 02:00:34.391514,1.35,0.8,2.0,835,867,773,737,0.0,-60.0
2022-07-16 02:00:34.444752,1.35,0.8,2.0,835,867,772,737,0.0,-60.0
2022-07-16 02:00:34.502750,1.35,0.8,2.0,836,867,773,737,0.0,-60.0
2022-07-16 02:00:34.559751,1.35,0.8,2.0,835,868,772,737,0.0,-60.0
2022-07-16 02:00:34.612784,1.35,0.8,2.0,834,867,772,738,0.0,-60.0
2022-07-16 02:00:34.670751,1.35,0.8,2.0,835,867,772,737,0.0,-60.0
2022-07-16 02:00:34.727750,1.35,0.8,2.0,833,867,771,740,0.0,-60.0
2022-07-16 02:00:34.780750,1.35,0.9,2.0,833,868,771,740,0.0,-60.0
2022-07-16 02:00:34.837783,1.35,0.8,2.0,834,867,771,739,0.0,-60.0
2022-07-16 02:00:34.894749,1.35,0.8,2.0,833,868,770,740,0.0,-60.0
2022-07-16 02:00:34.948751,1.35,0.8,2.0,834,869,767,738,0.0,-60.0
2022-07-16 02:00:35.005750,1.36,0.8,2.0,834,870,765,739,0.0,-60.0
2022-07-16 02:00:35.062754,1.36,0.8,2.0,833,870,765,740,0.0,-60.0
2022-07-16 02:00:35.116754,1.35,0.8,2.0,833,871,764,740,0.0,-60.0
2022-07-16 02:00:35.173752,1.36,0.8,2.0,833,871,763,739,0.0,-60.0
2022-07-16 02:00:35.230786,1.36,0.8,2.0,833,871,761,740,0.0,-60.0
2022-07-16 02:00:35.284802,1.36,0.8,2.0,831,872,760,741,0.0,-60.0
2022-07-16 02:00:35.341752,1.36,0.8,2.0,832,872,761,741,0.0,-60.0
2022-07-16 02:00:35.398751,1.36,0.8,2.0,831,871,760,742,0.0,-60.0
2022-07-16 02:00:35.452793,1.36,0.8,2.0,831,872,760,742,0.0,-60.0
2022-07-16 02:00:35.509749,1.36,0.8,2.0,832,871,761,742,0.0,-60.0
2022-07-16 02:00:35.566776,1.36,0.8,2.0,832,871,761,741,0.0,-60.0
2022-07-16 02:00:35.620753,1.35,0.8,2.0,833,872,761,741,0.0,-60.0
2022-07-16 02:00:35.677774,1.35,0.8,2.0,833,872,761,741,0.0,-60.0
2022-07-16 02:00:35.734749,1.35,0.8,2.0,832,872,762,742,0.0,-60.0
