Timestamp,Panel Voltage,Panel Current,Panel Power,TR,TL,BR,BL,Pan,Tilt
2022-07-16 01:52:15.727146,1.54,0.9,2.0,633,770,844,805,0.0,-60.0
2022-07-16 01:52:15.879118,1.54,0.9,2.0,608,772,843,812,0.0,-61.5
2022-07-16 01:52:16.030158,1.54,0.9,2.0,617,779,836,805,0.0,-63.0
2022-07-16 01:52:16.182122,1.53,0.9,2.0,673,798,819,782,0.0,-64.5
2022-07-16 01:52:16.279152,1.52,0.9,2.0,678,802,816,782,0.0,-64.5
2022-07-16 01:52:16.374155,1.52,1.0,2.0,678,803,814,782,0.0,-64.5
2022-07-16 01:52:16.472152,1.52,0.9,2.0,686,806,811,778,0.0,-64.5
2022-07-16 01:52:16.566155,1.53,1.0,2.0,691,808,808,776,0.0,-64.5
2022-07-16 01:52:16.664117,1.51,0.9,2.0,704,812,808,774,0.0,-64.5
2022-07-16 01:52:16.718152,1.51,0.9,2.0,712,814,807,772,0.0,-64.5
2022-07-16 01:52:16.775162,1.5,0.9,2.0,724,817,805,767,0.0,-64.5
2022-07-16 01:52:16.832191,1.5,0.9,2.0,731,819,803,765,0.0,-64.5
2022-07-16 01:52:16.886193,1.5,0.9,2.0,737,820,803,763,0.0,-64.5
2022-07-16 01:52:16.943191,1.5,0.9,2.0,740,823,800,762,0.0,-64.5
2022-07-16 01:52:17.000155,1.5,0.9,2.0,746,827,795,760,0.0,-64.5
2022-07-16 01:52:17.054190,1.5,0.9,2.0,756,831,791,755,0.0,-64.5
2022-07-16 01:52:17.111191,1.5,0.9,2.0,767,833,792,749,0.0,-64.5
2022-07-16 01:52:17.168191,1.49,0.9,2.0,777,834,793,744,0.0,-64.5
2022-07-16 01:52:17.221190,1.48,0.9,2.0,782,836,793,741,0.0,-64.5
2022-07-16 01:52:17.278194,1.48,0.9,2.0,782,836,793,741,0.0,-64.5
2022-07-16 01:52:17.332156,1.48,0.9,2.0,779,836,792,743,0.0,-64.5
2022-07-16 01:52:17.389198,1.48,0.9,2.0,777,836,791,745,0.0,-64.5
2022-07-16 01:52:17.446193,1.48,0.9,2.0,776,836,790,747,0.0,-64.5
2022-07-16 01:52:17.500191,1.48,0.9,2.0,778,838,789,745,0.0,-64.5
2022-07-16 01:52:17.557191,1.49,0.9,2.0,773,837,789,748,0.0,-64.5
2022-07-16 01:52:17.614196,1.49,0.9,2.0,771,838,786,750,0.0,-64.5
2022-07-16 01:52:17.668193,1.5,0.9,2.0,766,838,784,753,0.0,-64.5
2022-07-16 01:52:17.725155,1.5,0.9,2.0,761,839,781,756,0.0,-64.5
2022-07-16 01:52:17.782192,1.5,0.9,2.0,760,841,778,757,0.0,-64.5
2022-07-16 01:52:17.836190,1.5,0.9,2.0,758,841,776,757,0.0,-64.5
2022-07-16 01:52:17.893155,1.51,0.9,2.0,755,843,772,759,0.0,-64.5
2022-07-16 01:52:17.950191,1.51,0.9,2.0,754,844,769,759,0.0,-64.5
2022-07-16 01:52:18.004158,1.51,0.9,2.0,756,845,768,757,0.0,-64.5
2022-07-16 01:52:18.061158,1.51,0.9,2.0,760,846,768,756,0.0,-64.5
2022-07-16 01:52:18.118155,1.51,0.9,2.0,762,847,767,756,0.0,-64.5
2022-07-16 01:52:18.172189,1.51,0.8,2.0,762,846,767,756,0.0,-64.5
2022-07-16 01:52:18.229198,1.51,0.9,2.0,758,846,767,758,0.0,-64.5
2022-07-16 01:52:18.286191,1.51,0.9,2.0,757,845,768,758,0.0,-64.5
2022-07-16 01:52:18.340195,1.51,0.9,2.0,760,846,768,757,0.0,-64.5
2022-07-16 01:52:18.397193,1.51,0.9,2.0,760,846,768,757,0.0,-64.5
2022-07-16 01:52:18.454193,1.51,0.9,2.0,758,846,768,758,0.0,-64.5
2022-07-16 01:52:18.508191,1.5,0.9,2.0,757,846,767,759,0.0,-64.5
2022-07-16 01:52:18.565190,1.51,0.9,2.0,757,847,766,759,0.0,-64.5
2022-07-16 01:52:18.622213,1.5,0.9,2.0,760,847,765,758,0.0,-64.5
2022-07-16 01:52:18.675186,1.5,0.9,2.0,758,848,764,759,0.0,-64.5
2022-07-16 01:52:18.733192,1.51,0.9,2.0,752,848,763,762,0.0,-64.5
2022-07-16 01:52:18.790157,1.51,0.9,2.0,752,850,759,763,0.0,-64.5
2022-07-16 01:52:18.843158,1.5,0.9,2.0,757,851,758,762,0.0,-64.5
2022-07-16 01:52:18.900158,1.49,0.9,2.0,758,851,760,762,0.0,-64.5
2022-07-16 01:52:18.957191,1.49,0.9,2.0,763,852,761,760,0.0,-64.5
2022-07-16 01:52:19.011191,1.48,0.8,2.0,768,852,761,758,0.0,-64.5
2022-07-16 01:52:19.068191,1.48,0.9,2.0,773,853,762,755,0.0,-64.5
2022-07-16 01:52:19.122210,1.47,0.8,2.0,781,855,763,751,0.0,-64.5
2022-07-16 01:52:19.179196,1.47,0.8,2.0,785,855,764,749,0.0,-64.5
2022-07-16 01:52:19.236156,1.47,0.9,2.0,784,856,763,750,0.0,-64.5
2022-07-16 01:52:19.290155,1.47,0.9,2.0,786,857,763,749,0.0,-64.5
2022-07-16 01:52:19.347194,1.46,0.8,2.0,788,856,764,748,0.0,-64.5
2022-07-16 01:52:19.404196,1.46,0.8,2.0,792,858,764,746,0.0,-64.5
2022-07-16 01:52:19.458155,1.45,0.9,2.0,796,858,765,744,0.0,-64.5
2022-07-16 01:52:19.515155,1.44,0.9,2.0,796,858,766,744,0.0,-64.5
2022-07-16 01:52:19.572368,1.44,0.8,2.0,796,858,765,744,0.0,-64.5
2022-07-16 01:52:19.626401,1.44,0.9,2.0,794,859,764,746,0.0,-64.5
2022-07-16 01:52:19.683401,1.43,0.9,2.0,794,858,765,748,0.0,-64.5
2022-07-16 01:52:19.740414,1.43,0.9,2.0,790,858,766,752,0.0,-64.5
2022-07-16 01:52:19.794367,1.43,0.8,2.0,792,858,766,751,0.0,-64.5
2022-07-16 01:52:19.851402,1.42,0.8,2.0,796,859,766,748,0.0,-64.5
2022-07-16 01:52:19.908365,1.42,0.9,2.0,799,860,766,747,0.0,-64.5
2022-07-16 01:52:19.961400,1.42,0.8,2.0,799,861,765,747,0.0,-64.5
2022-07-16 01:52:20.018400,1.42,0.9,2.0,801,861,765,745,0.0,-64.5
2022-07-16 01:52:20.075401,1.41,0.9,2.0,804,862,765,743,0.0,-64.5
2022-07-16 01:52:20.129400,1.41,0.9,2.0,805,863,766,742,0.0,-64.5
2022-07-16 01:52:20.186407,1.41,0.9,2.0,806,862,766,742,0.0,-64.5
2022-07-16 01:52:20.243400,1.4,0.8,2.0,808,863,766,742,0.0,-64.5
2022-07-16 01:52:20.297369,1.4,0.9,2.0,809,863,766,741,0.0,-64.5
2022-07-16 01:52:20.354401,1.39,0.8,2.0,811,863,767,741,0.0,-64.5
2022-07-16 01:52:20.411400,1.39,0.8,2.0,809,863,767,742,0.0,-64.5
2022-07-16 01:52:20.465403,1.39,0.8,2.0,807,863,767,744,0.0,-64.5
2022-07-16 01:52:20.522368,1.39,0.8,2.0,807,863,766,745,0.0,-64.5
2022-07-16 01:52:20.579408,1.39,0.9,2.0,807,863,766,746,0.0,-64.5
2022-07-16 01:52:20.633402,1.38,0.8,2.0,806,863,767,747,0.0,-64.5
2022-07-16 01:52:20.690619,1.38,0.8,2.0,806,863,765,749,0.0,-64.5
2022-07-16 01:52:20.747623,1.38,0.8,2.0,805,862,767,750,0.0,-64.5
2022-07-16 01:52:20.801621,1.38,0.9,2.0,807,863,765,749,0.0,-64.5
2022-07-16 01:52:20.858598,1.37,0.8,2.0,807,865,761,750,0.0,-64.5
2022-07-16 01:52:20.915621,1.37,0.8,2.0,806,866,758,752,0.0,-64.5
2022-07-16 01:52:20.969619,1.38,0.8,2.0,803,868,752,755,0.0,-64.5
2022-07-16 01:52:21.026620,1.38,0.8,2.0,798,867,750,759,0.0,-64.5
2022-07-16 01:52:21.079585,1.38,0.9,2.0,795,867,748,763,0.0,-64.5
2022-07-16 01:52:21.137619,1.38,0.9,2.0,797,868,746,760,0.0,-64.5
2022-07-16 01:52:21.194621,1.37,0.8,2.0,800,870,744,758,0.0,-64.5
2022-07-16 01:52:21.247621,1.37,0.8,2.0,802,872,740,758,0.0,-64.5
2022-07-16 01:52:21.304619,1.36,0.8,2.0,807,875,738,755,0.0,-64.5
2022-07-16 01:52:21.361624,1.36,0.8,2.0,804,875,735,756,0.0,-64.5
2022-07-16 01:52:21.415583,1.37,0.8,2.0,800,874,733,760,0.0,-64.5
2022-07-16 01:52:21.472617,1.36,0.8,2.0,800,874,733,761,0.0,-64.5
2022-07-16 01:52:21.529583,1.36,0.8,2.0,802,875,733,759,0.0,-64.5
2022-07-16 01:52:21.583583,1.36,0.8,2.0,807,875,734,756,0.0,-64.5
2022-07-16 01:52:21.640618,1.35,0.8,2.0,812,877,736,752,0.0,-64.5
